DATA;PARTICIPANTE;SALDO;ACUMULADO
16/12/2013;Financial Institutions;15675;19611022
16/12/2013;Banks;15575;18007649
16/12/2013;Brokers & Dealers;440;-124838
16/12/2013;Other;-340;1728211
16/12/2013;Institutional Investors;-24881;9874364
16/12/2013;Domestic;-24881;9874364
16/12/2013;Nonresident Investors;6816;-29433728
16/12/2013;Nonresident investors - RES.2689;6816;-29433728
16/12/2013;Corporations;100;-369271
16/12/2013;Individuals;2290;317613
16/12/2013;Total;0;0
17/12/2013;Financial Institutions;13075;19624097
17/12/2013;Banks;13060;18020709
17/12/2013;Brokers & Dealers;360;-124478
17/12/2013;Other;-345;1727866
17/12/2013;Institutional Investors;-24586;9849778
17/12/2013;Domestic;-24586;9849778
17/12/2013;Nonresident Investors;10198;-29423530
17/12/2013;Nonresident investors - RES.2689;10198;-29423530
17/12/2013;Corporations;-7;-369278
17/12/2013;Individuals;1320;318933
17/12/2013;Total;0;0
18/12/2013;Financial Institutions;3280;19627377
18/12/2013;Banks;3245;18023954
18/12/2013;Brokers & Dealers;400;-124078
18/12/2013;Other;-365;1727501
18/12/2013;Institutional Investors;-19242;9830536
18/12/2013;Domestic;-19242;9830536
18/12/2013;Nonresident Investors;16060;-29407470
18/12/2013;Nonresident investors - RES.2689;16060;-29407470
18/12/2013;Corporations;322;-368956
18/12/2013;Individuals;-420;318513
18/12/2013;Total;0;0
19/12/2013;Financial Institutions;-535;19626842
19/12/2013;Banks;-520;18023434
19/12/2013;Brokers & Dealers;300;-123778
19/12/2013;Other;-315;1727186
19/12/2013;Institutional Investors;-19236;9811300
19/12/2013;Domestic;-19236;9811300
19/12/2013;Nonresident Investors;21113;-29386357
19/12/2013;Nonresident investors - RES.2689;21113;-29386357
19/12/2013;Corporations;83;-368873
19/12/2013;Individuals;-1425;317088
19/12/2013;Total;0;0
20/12/2013;Financial Institutions;-1805;19625037
20/12/2013;Banks;-1810;18021624
20/12/2013;Brokers & Dealers;320;-123458
20/12/2013;Other;-315;1726871
20/12/2013;Institutional Investors;-18963;9792337
20/12/2013;Domestic;-18963;9792337
20/12/2013;Nonresident Investors;20590;-29365767
20/12/2013;Nonresident investors - RES.2689;20590;-29365767
20/12/2013;Corporations;218;-368655
20/12/2013;Individuals;-40;317048
20/12/2013;Total;0;0
23/12/2013;Financial Institutions;-4385;19620652
23/12/2013;Banks;-4390;18017234
23/12/2013;Brokers & Dealers;320;-123138
23/12/2013;Other;-315;1726556
23/12/2013;Institutional Investors;-17234;9775103
23/12/2013;Domestic;-17234;9775103
23/12/2013;Nonresident Investors;22414;-29343353
23/12/2013;Nonresident investors - RES.2689;22414;-29343353
23/12/2013;Corporations;180;-368475
23/12/2013;Individuals;-975;316073
23/12/2013;Total;0;0
26/12/2013;Financial Institutions;-4755;19615897
26/12/2013;Banks;-4760;18012474
26/12/2013;Brokers & Dealers;320;-122818
26/12/2013;Other;-315;1726241
26/12/2013;Institutional Investors;-16597;9758506
26/12/2013;Domestic;-16597;9758506
26/12/2013;Nonresident Investors;22060;-29321293
26/12/2013;Nonresident investors - RES.2689;22060;-29321293
26/12/2013;Corporations;282;-368193
26/12/2013;Individuals;-990;315083
26/12/2013;Total;0;0
27/12/2013;Financial Institutions;-5025;19610872
27/12/2013;Banks;-5040;18007434
27/12/2013;Brokers & Dealers;330;-122488
27/12/2013;Other;-315;1725926
27/12/2013;Institutional Investors;-17851;9740655
27/12/2013;Domestic;-17851;9740655
27/12/2013;Nonresident Investors;23710;-29297583
27/12/2013;Nonresident investors - RES.2689;23710;-29297583
27/12/2013;Corporations;301;-367892
27/12/2013;Individuals;-1135;313948
27/12/2013;Total;0;0
30/12/2013;Financial Institutions;-5505;19605367
30/12/2013;Banks;-5510;18001924
30/12/2013;Brokers & Dealers;320;-122168
30/12/2013;Other;-315;1725611
30/12/2013;Institutional Investors;-17856;9722799
30/12/2013;Domestic;-17856;9722799
30/12/2013;Nonresident Investors;24525;-29273058
30/12/2013;Nonresident investors - RES.2689;24525;-29273058
30/12/2013;Corporations;311;-367581
30/12/2013;Individuals;-1475;312473
30/12/2013;Total;0;0
02/01/2014;Financial Institutions;18870;19624237
02/01/2014;Banks;19000;18020924
02/01/2014;Brokers & Dealers;330;-121838
02/01/2014;Other;-460;1725151
02/01/2014;Institutional Investors;-40612;9682187
02/01/2014;Domestic;-40612;9682187
02/01/2014;Nonresident Investors;22167;-29250891
02/01/2014;Nonresident investors - RES.2689;22167;-29250891
02/01/2014;Corporations;300;-367281
02/01/2014;Individuals;-725;311748
02/01/2014;Total;0;0
03/01/2014;Financial Institutions;20925;19645162
03/01/2014;Banks;21095;18042019
03/01/2014;Brokers & Dealers;250;-121588
03/01/2014;Other;-420;1724731
03/01/2014;Institutional Investors;-41851;9640336
03/01/2014;Domestic;-41851;9640336
03/01/2014;Nonresident Investors;23124;-29227767
03/01/2014;Nonresident investors - RES.2689;23124;-29227767
03/01/2014;Corporations;207;-367074
03/01/2014;Individuals;-2405;309343
03/01/2014;Total;0;0
06/01/2014;Financial Institutions;22365;19667527
06/01/2014;Banks;22310;18064329
06/01/2014;Brokers & Dealers;340;-121248
06/01/2014;Other;-285;1724446
06/01/2014;Institutional Investors;-46437;9593899
06/01/2014;Domestic;-46437;9593899
06/01/2014;Nonresident Investors;25924;-29201843
06/01/2014;Nonresident investors - RES.2689;25924;-29201843
06/01/2014;Corporations;233;-366841
06/01/2014;Individuals;-2085;307258
06/01/2014;Total;0;0
07/01/2014;Financial Institutions;22485;19690012
07/01/2014;Banks;22495;18086824
07/01/2014;Brokers & Dealers;360;-120888
07/01/2014;Other;-370;1724076
07/01/2014;Institutional Investors;-44838;9549061
07/01/2014;Domestic;-44838;9549061
07/01/2014;Nonresident Investors;24924;-29176919
07/01/2014;Nonresident investors - RES.2689;24924;-29176919
07/01/2014;Corporations;279;-366562
07/01/2014;Individuals;-2850;304408
07/01/2014;Total;0;0
08/01/2014;Financial Institutions;23245;19713257
08/01/2014;Banks;23240;18110064
08/01/2014;Brokers & Dealers;375;-120513
08/01/2014;Other;-370;1723706
08/01/2014;Institutional Investors;-46049;9503012
08/01/2014;Domestic;-46049;9503012
08/01/2014;Nonresident Investors;25616;-29151303
08/01/2014;Nonresident investors - RES.2689;25616;-29151303
08/01/2014;Corporations;223;-366339
08/01/2014;Individuals;-3035;301373
08/01/2014;Total;0;0
09/01/2014;Financial Institutions;28815;19742072
09/01/2014;Banks;28615;18138679
09/01/2014;Brokers & Dealers;595;-119918
09/01/2014;Other;-395;1723311
09/01/2014;Institutional Investors;-45832;9457180
09/01/2014;Domestic;-45832;9457180
09/01/2014;Nonresident Investors;19546;-29131757
09/01/2014;Nonresident investors - RES.2689;19546;-29131757
09/01/2014;Corporations;161;-366178
09/01/2014;Individuals;-2690;298683
09/01/2014;Total;0;0
10/01/2014;Financial Institutions;22335;19764407
10/01/2014;Banks;22130;18160809
10/01/2014;Brokers & Dealers;600;-119318
10/01/2014;Other;-395;1722916
10/01/2014;Institutional Investors;-41810;9415370
10/01/2014;Domestic;-41810;9415370
10/01/2014;Nonresident Investors;22084;-29109673
10/01/2014;Nonresident investors - RES.2689;22084;-29109673
10/01/2014;Corporations;56;-366122
10/01/2014;Individuals;-2665;296018
10/01/2014;Total;0;0
13/01/2014;Financial Institutions;20310;19784717
13/01/2014;Banks;20315;18181124
13/01/2014;Brokers & Dealers;390;-118928
13/01/2014;Other;-395;1722521
13/01/2014;Institutional Investors;-42218;9373152
13/01/2014;Domestic;-42218;9373152
13/01/2014;Nonresident Investors;24142;-29085531
13/01/2014;Nonresident investors - RES.2689;24142;-29085531
13/01/2014;Corporations;11;-366111
13/01/2014;Individuals;-2245;293773
13/01/2014;Total;0;0
14/01/2014;Financial Institutions;18330;19803047
14/01/2014;Banks;17795;18198919
14/01/2014;Brokers & Dealers;535;-118393
14/01/2014;Institutional Investors;-41429;9331723
14/01/2014;Domestic;-41429;9331723
14/01/2014;Nonresident Investors;25251;-29060280
14/01/2014;Nonresident investors - RES.2689;25251;-29060280
14/01/2014;Corporations;28;-366083
14/01/2014;Individuals;-2180;291593
14/01/2014;Total;0;0
15/01/2014;Financial Institutions;17845;19820892
15/01/2014;Banks;17285;18216204
15/01/2014;Brokers & Dealers;560;-117833
15/01/2014;Institutional Investors;-40495;9291228
15/01/2014;Domestic;-40495;9291228
15/01/2014;Nonresident Investors;25133;-29035147
15/01/2014;Nonresident investors - RES.2689;25133;-29035147
15/01/2014;Corporations;-13;-366096
15/01/2014;Individuals;-2470;289123
15/01/2014;Total;0;0
16/01/2014;Financial Institutions;17760;19838652
16/01/2014;Banks;17380;18233584
16/01/2014;Brokers & Dealers;380;-117453
16/01/2014;Institutional Investors;-37338;9253890
16/01/2014;Domestic;-37338;9253890
16/01/2014;Nonresident Investors;22189;-29012958
16/01/2014;Nonresident investors - RES.2689;22189;-29012958
16/01/2014;Corporations;-336;-366432
16/01/2014;Individuals;-2275;286848
16/01/2014;Total;0;0
17/01/2014;Financial Institutions;17550;19856202
17/01/2014;Banks;16950;18250534
17/01/2014;Brokers & Dealers;600;-116853
17/01/2014;Institutional Investors;-37941;9215949
17/01/2014;Domestic;-37941;9215949
17/01/2014;Nonresident Investors;22571;-28990387
17/01/2014;Nonresident investors - RES.2689;22571;-28990387
17/01/2014;Corporations;-35;-366467
17/01/2014;Individuals;-2145;284703
17/01/2014;Total;0;0
20/01/2014;Financial Institutions;17075;19873277
20/01/2014;Banks;16465;18266999
20/01/2014;Brokers & Dealers;620;-116233
20/01/2014;Other;-10;1722511
20/01/2014;Institutional Investors;-38590;9177359
20/01/2014;Domestic;-38590;9177359
20/01/2014;Nonresident Investors;23535;-28966852
20/01/2014;Nonresident investors - RES.2689;23535;-28966852
20/01/2014;Corporations;-15;-366482
20/01/2014;Individuals;-2005;282698
20/01/2014;Total;0;0
21/01/2014;Financial Institutions;16625;19889902
21/01/2014;Banks;16010;18283009
21/01/2014;Brokers & Dealers;615;-115618
21/01/2014;Institutional Investors;-37875;9139484
21/01/2014;Domestic;-37875;9139484
21/01/2014;Nonresident Investors;23126;-28943726
21/01/2014;Nonresident investors - RES.2689;23126;-28943726
21/01/2014;Corporations;-11;-366493
21/01/2014;Individuals;-1865;280833
21/01/2014;Total;0;0
22/01/2014;Financial Institutions;13445;19903347
22/01/2014;Banks;12965;18295974
22/01/2014;Brokers & Dealers;480;-115138
22/01/2014;Institutional Investors;-38934;9100550
22/01/2014;Domestic;-38934;9100550
22/01/2014;Nonresident Investors;27506;-28916220
22/01/2014;Nonresident investors - RES.2689;27506;-28916220
22/01/2014;Corporations;8;-366485
22/01/2014;Individuals;-2025;278808
22/01/2014;Total;0;0
23/01/2014;Financial Institutions;14125;19917472
23/01/2014;Banks;13665;18309639
23/01/2014;Brokers & Dealers;495;-114643
23/01/2014;Other;-35;1722476
23/01/2014;Institutional Investors;-41825;9058725
23/01/2014;Domestic;-41825;9058725
23/01/2014;Nonresident Investors;29126;-28887094
23/01/2014;Nonresident investors - RES.2689;29126;-28887094
23/01/2014;Corporations;94;-366391
23/01/2014;Individuals;-1520;277288
23/01/2014;Total;0;0
24/01/2014;Financial Institutions;-8945;19908527
24/01/2014;Banks;-9575;18300064
24/01/2014;Brokers & Dealers;630;-114013
24/01/2014;Institutional Investors;-18340;9040385
24/01/2014;Domestic;-18340;9040385
24/01/2014;Nonresident Investors;28974;-28858120
24/01/2014;Nonresident investors - RES.2689;28974;-28858120
24/01/2014;Corporations;106;-366285
24/01/2014;Individuals;-1795;275493
24/01/2014;Total;0;0
27/01/2014;Financial Institutions;-10995;19897532
27/01/2014;Banks;-11455;18288609
27/01/2014;Brokers & Dealers;460;-113553
27/01/2014;Institutional Investors;-22548;9017837
27/01/2014;Domestic;-22548;9017837
27/01/2014;Nonresident Investors;35602;-28822518
27/01/2014;Nonresident investors - RES.2689;35602;-28822518
27/01/2014;Corporations;96;-366189
27/01/2014;Individuals;-2155;273338
27/01/2014;Total;0;0
28/01/2014;Financial Institutions;-9770;19887762
28/01/2014;Banks;-10210;18278399
28/01/2014;Brokers & Dealers;440;-113113
28/01/2014;Institutional Investors;-25145;8992692
28/01/2014;Domestic;-25145;8992692
28/01/2014;Nonresident Investors;37158;-28785360
28/01/2014;Nonresident investors - RES.2689;37158;-28785360
28/01/2014;Corporations;217;-365972
28/01/2014;Individuals;-2460;270878
28/01/2014;Total;0;0
29/01/2014;Financial Institutions;-9483;19878279
29/01/2014;Banks;-9943;18268456
29/01/2014;Brokers & Dealers;460;-112653
29/01/2014;Institutional Investors;-26872;8965820
29/01/2014;Domestic;-26872;8965820
29/01/2014;Nonresident Investors;38330;-28747030
29/01/2014;Nonresident investors - RES.2689;38330;-28747030
29/01/2014;Corporations;160;-365812
29/01/2014;Individuals;-2135;268743
29/01/2014;Total;0;0
30/01/2014;Financial Institutions;-8188;19870091
30/01/2014;Banks;-8623;18259833
30/01/2014;Brokers & Dealers;435;-112218
30/01/2014;Institutional Investors;-26688;8939132
30/01/2014;Domestic;-26688;8939132
30/01/2014;Nonresident Investors;36471;-28710559
30/01/2014;Nonresident investors - RES.2689;36471;-28710559
30/01/2014;Corporations;185;-365627
30/01/2014;Individuals;-1780;266963
30/01/2014;Total;0;0
31/01/2014;Financial Institutions;-10157;19859934
31/01/2014;Banks;-10782;18249051
31/01/2014;Brokers & Dealers;625;-111593
31/01/2014;Institutional Investors;-32732;8906400
31/01/2014;Domestic;-32732;8906400
31/01/2014;Nonresident Investors;44969;-28665590
31/01/2014;Nonresident investors - RES.2689;44969;-28665590
31/01/2014;Corporations;115;-365512
31/01/2014;Individuals;-2195;264768
31/01/2014;Total;0;0
03/02/2014;Financial Institutions;-8117;19851817
03/02/2014;Banks;-8897;18240154
03/02/2014;Brokers & Dealers;780;-110813
03/02/2014;Institutional Investors;-32674;8873726
03/02/2014;Domestic;-32674;8873726
03/02/2014;Nonresident Investors;41408;-28624182
03/02/2014;Nonresident investors - RES.2689;41408;-28624182
03/02/2014;Corporations;98;-365414
03/02/2014;Individuals;-715;264053
03/02/2014;Total;0;0
04/02/2014;Financial Institutions;-6752;19845065
04/02/2014;Banks;-7457;18232697
04/02/2014;Brokers & Dealers;705;-110108
04/02/2014;Institutional Investors;-34821;8838905
04/02/2014;Domestic;-34821;8838905
04/02/2014;Nonresident Investors;44151;-28580031
04/02/2014;Nonresident investors - RES.2689;44151;-28580031
04/02/2014;Corporations;112;-365302
04/02/2014;Individuals;-2690;261363
04/02/2014;Total;0;0
05/02/2014;Financial Institutions;-5467;19839598
05/02/2014;Banks;-5960;18226737
05/02/2014;Brokers & Dealers;490;-109618
05/02/2014;Other;3;1722479
05/02/2014;Institutional Investors;-32036;8806869
05/02/2014;Domestic;-32036;8806869
05/02/2014;Nonresident Investors;39521;-28540510
05/02/2014;Nonresident investors - RES.2689;39521;-28540510
05/02/2014;Corporations;47;-365255
05/02/2014;Individuals;-2065;259298
05/02/2014;Total;0;0
06/02/2014;Financial Institutions;-6677;19832921
06/02/2014;Banks;-7320;18219417
06/02/2014;Brokers & Dealers;620;-108998
06/02/2014;Other;23;1722502
06/02/2014;Institutional Investors;-35544;8771325
06/02/2014;Domestic;-35544;8771325
06/02/2014;Nonresident Investors;45296;-28495214
06/02/2014;Nonresident investors - RES.2689;45296;-28495214
06/02/2014;Corporations;105;-365150
06/02/2014;Individuals;-3180;256118
06/02/2014;Total;0;0
07/02/2014;Financial Institutions;-7812;19825109
07/02/2014;Banks;-8465;18210952
07/02/2014;Brokers & Dealers;550;-108448
07/02/2014;Other;103;1722605
07/02/2014;Institutional Investors;-35645;8735680
07/02/2014;Domestic;-35645;8735680
07/02/2014;Nonresident Investors;46702;-28448512
07/02/2014;Nonresident investors - RES.2689;46702;-28448512
07/02/2014;Corporations;130;-365020
07/02/2014;Individuals;-3375;252743
07/02/2014;Total;0;0
10/02/2014;Financial Institutions;-8192;19816917
10/02/2014;Banks;-8915;18202037
10/02/2014;Brokers & Dealers;630;-107818
10/02/2014;Other;93;1722698
10/02/2014;Institutional Investors;-37478;8698202
10/02/2014;Domestic;-37478;8698202
10/02/2014;Nonresident Investors;48005;-28400507
10/02/2014;Nonresident investors - RES.2689;48005;-28400507
10/02/2014;Corporations;90;-364930
10/02/2014;Individuals;-2425;250318
10/02/2014;Total;0;0
11/02/2014;Financial Institutions;-8887;19808030
11/02/2014;Banks;-9240;18192797
11/02/2014;Brokers & Dealers;545;-107273
11/02/2014;Other;-192;1722506
11/02/2014;Institutional Investors;-38182;8660020
11/02/2014;Domestic;-38182;8660020
11/02/2014;Nonresident Investors;49224;-28351283
11/02/2014;Nonresident investors - RES.2689;49224;-28351283
11/02/2014;Corporations;-70;-365000
11/02/2014;Individuals;-2085;248233
11/02/2014;Total;0;0
12/02/2014;Financial Institutions;-7796;19800234
12/02/2014;Banks;-10310;18182487
12/02/2014;Brokers & Dealers;540;-106733
12/02/2014;Other;1974;1724480
12/02/2014;Institutional Investors;-49067;8610953
12/02/2014;Domestic;-49067;8610953
12/02/2014;Nonresident Investors;56524;-28294759
12/02/2014;Nonresident investors - RES.2689;56524;-28294759
12/02/2014;Corporations;-236;-365236
12/02/2014;Individuals;575;248808
12/02/2014;Total;0;0
13/02/2014;Financial Institutions;-11406;19788828
13/02/2014;Banks;-12085;18170402
13/02/2014;Brokers & Dealers;475;-106258
13/02/2014;Other;204;1724684
13/02/2014;Institutional Investors;-47550;8563403
13/02/2014;Domestic;-47550;8563403
13/02/2014;Nonresident Investors;59227;-28235532
13/02/2014;Nonresident investors - RES.2689;59227;-28235532
13/02/2014;Corporations;-241;-365477
13/02/2014;Individuals;-30;248778
13/02/2014;Total;0;0
14/02/2014;Financial Institutions;-11526;19777302
14/02/2014;Banks;-13415;18156987
14/02/2014;Brokers & Dealers;360;-105898
14/02/2014;Other;1529;1726213
14/02/2014;Institutional Investors;-48159;8515244
14/02/2014;Domestic;-48159;8515244
14/02/2014;Nonresident Investors;60066;-28175466
14/02/2014;Nonresident investors - RES.2689;60066;-28175466
14/02/2014;Corporations;-191;-365668
14/02/2014;Individuals;-190;248588
14/02/2014;Total;0;0
17/02/2014;Financial Institutions;-10076;19767226
17/02/2014;Banks;-10485;18146502
17/02/2014;Brokers & Dealers;360;-105538
17/02/2014;Other;49;1726262
17/02/2014;Institutional Investors;-48369;8466875
17/02/2014;Domestic;-48369;8466875
17/02/2014;Nonresident Investors;58656;-28116810
17/02/2014;Nonresident investors - RES.2689;58656;-28116810
17/02/2014;Corporations;-196;-365864
17/02/2014;Individuals;-15;248573
17/02/2014;Total;0;0
18/02/2014;Financial Institutions;-6431;19760795
18/02/2014;Banks;-7170;18139332
18/02/2014;Brokers & Dealers;690;-104848
18/02/2014;Other;49;1726311
18/02/2014;Institutional Investors;-48583;8418292
18/02/2014;Domestic;-48583;8418292
18/02/2014;Nonresident Investors;54245;-28062565
18/02/2014;Nonresident investors - RES.2689;54245;-28062565
18/02/2014;Corporations;-151;-366015
18/02/2014;Individuals;920;249493
18/02/2014;Total;0;0
19/02/2014;Financial Institutions;-5286;19755509
19/02/2014;Banks;-5860;18133472
19/02/2014;Brokers & Dealers;530;-104318
19/02/2014;Other;44;1726355
19/02/2014;Institutional Investors;-45978;8372314
19/02/2014;Domestic;-45978;8372314
19/02/2014;Nonresident Investors;51750;-28010815
19/02/2014;Nonresident investors - RES.2689;51750;-28010815
19/02/2014;Corporations;29;-365986
19/02/2014;Individuals;-515;248978
19/02/2014;Total;0;0
20/02/2014;Financial Institutions;-5011;19750498
20/02/2014;Banks;-5495;18127977
20/02/2014;Brokers & Dealers;435;-103883
20/02/2014;Other;49;1726404
20/02/2014;Institutional Investors;-46595;8325719
20/02/2014;Domestic;-46595;8325719
20/02/2014;Nonresident Investors;52782;-27958033
20/02/2014;Nonresident investors - RES.2689;52782;-27958033
20/02/2014;Corporations;74;-365912
20/02/2014;Individuals;-1250;247728
20/02/2014;Total;0;0
21/02/2014;Financial Institutions;-2691;19747807
21/02/2014;Banks;-3260;18124717
21/02/2014;Brokers & Dealers;520;-103363
21/02/2014;Other;49;1726453
21/02/2014;Institutional Investors;-47976;8277743
21/02/2014;Domestic;-47976;8277743
21/02/2014;Nonresident Investors;51288;-27906745
21/02/2014;Nonresident investors - RES.2689;51288;-27906745
21/02/2014;Corporations;89;-365823
21/02/2014;Individuals;-710;247018
21/02/2014;Total;0;0
24/02/2014;Financial Institutions;-4031;19743776
24/02/2014;Banks;-4550;18120167
24/02/2014;Brokers & Dealers;470;-102893
24/02/2014;Other;49;1726502
24/02/2014;Institutional Investors;-50310;8227433
24/02/2014;Domestic;-50310;8227433
24/02/2014;Nonresident Investors;54361;-27852384
24/02/2014;Nonresident investors - RES.2689;54361;-27852384
24/02/2014;Corporations;105;-365718
24/02/2014;Individuals;-125;246893
24/02/2014;Total;0;0
25/02/2014;Financial Institutions;-5951;19737825
25/02/2014;Banks;-6560;18113607
25/02/2014;Brokers & Dealers;560;-102333
25/02/2014;Other;49;1726551
25/02/2014;Institutional Investors;-45936;8181497
25/02/2014;Domestic;-45936;8181497
25/02/2014;Nonresident Investors;52432;-27799952
25/02/2014;Nonresident investors - RES.2689;52432;-27799952
25/02/2014;Corporations;-115;-365833
25/02/2014;Individuals;-430;246463
25/02/2014;Total;0;0
26/02/2014;Financial Institutions;-5836;19731989
26/02/2014;Banks;-6425;18107182
26/02/2014;Brokers & Dealers;540;-101793
26/02/2014;Other;49;1726600
26/02/2014;Institutional Investors;-46881;8134616
26/02/2014;Domestic;-46881;8134616
26/02/2014;Nonresident Investors;52706;-27747246
26/02/2014;Nonresident investors - RES.2689;52706;-27747246
26/02/2014;Corporations;-9;-365842
26/02/2014;Individuals;20;246483
26/02/2014;Total;0;0
27/02/2014;Financial Institutions;-7946;19724043
27/02/2014;Banks;-8375;18098807
27/02/2014;Brokers & Dealers;460;-101333
27/02/2014;Other;-31;1726569
27/02/2014;Institutional Investors;-49427;8085189
27/02/2014;Domestic;-49427;8085189
27/02/2014;Nonresident Investors;58247;-27688999
27/02/2014;Nonresident investors - RES.2689;58247;-27688999
27/02/2014;Corporations;-9;-365851
27/02/2014;Individuals;-865;245618
27/02/2014;Total;0;0
28/02/2014;Financial Institutions;-5041;19719002
28/02/2014;Banks;-5605;18093202
28/02/2014;Brokers & Dealers;510;-100823
28/02/2014;Other;54;1726623
28/02/2014;Institutional Investors;-46019;8039170
28/02/2014;Domestic;-46019;8039170
28/02/2014;Nonresident Investors;51983;-27637016
28/02/2014;Nonresident investors - RES.2689;51983;-27637016
28/02/2014;Corporations;-208;-366059
28/02/2014;Individuals;-715;244903
28/02/2014;Total;0;0
05/03/2014;Financial Institutions;-5892;19713110
05/03/2014;Banks;-6560;18086642
05/03/2014;Brokers & Dealers;565;-100258
05/03/2014;Other;103;1726726
05/03/2014;Institutional Investors;-40736;7998434
05/03/2014;Domestic;-40736;7998434
05/03/2014;Nonresident Investors;46746;-27590270
05/03/2014;Nonresident investors - RES.2689;46746;-27590270
05/03/2014;Corporations;-208;-366267
05/03/2014;Individuals;90;244993
05/03/2014;Total;0;0
06/03/2014;Financial Institutions;-8242;19704868
06/03/2014;Banks;-8790;18077852
06/03/2014;Brokers & Dealers;545;-99713
06/03/2014;Other;3;1726729
06/03/2014;Institutional Investors;-39274;7959160
06/03/2014;Domestic;-39274;7959160
06/03/2014;Nonresident Investors;49364;-27540906
06/03/2014;Nonresident investors - RES.2689;49364;-27540906
06/03/2014;Corporations;-183;-366450
06/03/2014;Individuals;-1665;243328
06/03/2014;Total;0;0
07/03/2014;Financial Institutions;-9802;19695066
07/03/2014;Banks;-10455;18067397
07/03/2014;Brokers & Dealers;600;-99113
07/03/2014;Other;53;1726782
07/03/2014;Institutional Investors;-39741;7919419
07/03/2014;Domestic;-39741;7919419
07/03/2014;Nonresident Investors;49606;-27491300
07/03/2014;Nonresident investors - RES.2689;49606;-27491300
07/03/2014;Corporations;-238;-366688
07/03/2014;Individuals;175;243503
07/03/2014;Total;0;0
10/03/2014;Financial Institutions;-8092;19686974
10/03/2014;Banks;-8750;18058647
10/03/2014;Brokers & Dealers;605;-98508
10/03/2014;Other;53;1726835
10/03/2014;Institutional Investors;-34777;7884642
10/03/2014;Domestic;-34777;7884642
10/03/2014;Nonresident Investors;41894;-27449406
10/03/2014;Nonresident investors - RES.2689;41894;-27449406
10/03/2014;Corporations;-255;-366943
10/03/2014;Individuals;1230;244733
10/03/2014;Total;0;0
11/03/2014;Financial Institutions;-7317;19679657
11/03/2014;Banks;-7845;18050802
11/03/2014;Brokers & Dealers;475;-98033
11/03/2014;Other;53;1726888
11/03/2014;Institutional Investors;-38854;7845788
11/03/2014;Domestic;-38854;7845788
11/03/2014;Nonresident Investors;45811;-27403595
11/03/2014;Nonresident investors - RES.2689;45811;-27403595
11/03/2014;Corporations;-80;-367023
11/03/2014;Individuals;440;245173
11/03/2014;Total;0;0
12/03/2014;Financial Institutions;-6247;19673410
12/03/2014;Banks;-6920;18043882
12/03/2014;Brokers & Dealers;570;-97463
12/03/2014;Other;103;1726991
12/03/2014;Institutional Investors;-41851;7803937
12/03/2014;Domestic;-41851;7803937
12/03/2014;Nonresident Investors;47799;-27355796
12/03/2014;Nonresident investors - RES.2689;47799;-27355796
12/03/2014;Corporations;49;-366974
12/03/2014;Individuals;250;245423
12/03/2014;Total;0;0
13/03/2014;Financial Institutions;-5717;19667693
13/03/2014;Banks;-6160;18037722
13/03/2014;Brokers & Dealers;385;-97078
13/03/2014;Other;58;1727049
13/03/2014;Institutional Investors;-37691;7766246
13/03/2014;Domestic;-37691;7766246
13/03/2014;Nonresident Investors;42789;-27313007
13/03/2014;Nonresident investors - RES.2689;42789;-27313007
13/03/2014;Corporations;104;-366870
13/03/2014;Individuals;515;245938
13/03/2014;Total;0;0
14/03/2014;Financial Institutions;-5813;19661880
14/03/2014;Banks;-6430;18031292
14/03/2014;Brokers & Dealers;615;-96463
14/03/2014;Other;2;1727051
14/03/2014;Institutional Investors;-34127;7732119
14/03/2014;Domestic;-34127;7732119
14/03/2014;Nonresident Investors;38836;-27274171
14/03/2014;Nonresident investors - RES.2689;38836;-27274171
14/03/2014;Corporations;64;-366806
14/03/2014;Individuals;1040;246978
14/03/2014;Total;0;0
17/03/2014;Financial Institutions;-5008;19656872
17/03/2014;Banks;-5720;18025572
17/03/2014;Brokers & Dealers;665;-95798
17/03/2014;Other;47;1727098
17/03/2014;Institutional Investors;-37182;7694937
17/03/2014;Domestic;-37182;7694937
17/03/2014;Nonresident Investors;40577;-27233594
17/03/2014;Nonresident investors - RES.2689;40577;-27233594
17/03/2014;Corporations;18;-366788
17/03/2014;Individuals;1595;248573
17/03/2014;Total;0;0
18/03/2014;Financial Institutions;-6658;19650214
18/03/2014;Banks;-7205;18018367
18/03/2014;Brokers & Dealers;525;-95273
18/03/2014;Other;22;1727120
18/03/2014;Institutional Investors;-42937;7652000
18/03/2014;Domestic;-42937;7652000
18/03/2014;Nonresident Investors;50372;-27183222
18/03/2014;Nonresident investors - RES.2689;50372;-27183222
18/03/2014;Corporations;-27;-366815
18/03/2014;Individuals;-750;247823
18/03/2014;Total;0;0
19/03/2014;Financial Institutions;-8558;19641656
19/03/2014;Banks;-9080;18009287
19/03/2014;Brokers & Dealers;500;-94773
19/03/2014;Other;22;1727142
19/03/2014;Institutional Investors;-47501;7604499
19/03/2014;Domestic;-47501;7604499
19/03/2014;Nonresident Investors;57666;-27125556
19/03/2014;Nonresident investors - RES.2689;57666;-27125556
19/03/2014;Corporations;-87;-366902
19/03/2014;Individuals;-1520;246303
19/03/2014;Total;0;0
20/03/2014;Financial Institutions;-10459;19631197
20/03/2014;Banks;-10905;17998382
20/03/2014;Brokers & Dealers;525;-94248
20/03/2014;Other;-79;1727063
