DATA;PARTICIPANTE;SALDO;ACUMULADO
02/02/2011;Banks;9569;-6599030
02/02/2011;Brokers & Dealers;110;-6576
02/02/2011;Other;101390;18488265
02/02/2011;Institutional Investors;2268;-5730972
02/02/2011;Domestic;2268;-5730972
02/02/2011;Nonresident Investors;-92272;-9170181
02/02/2011;Nonresident investors - RES.2689;-92272;-9170181
02/02/2011;Corporations;-23505;2491861
02/02/2011;Individuals;2440;526633
02/02/2011;Total;0;0
03/02/2011;Financial Institutions;125993;12008652
03/02/2011;Banks;24465;-6574565
03/02/2011;Brokers & Dealers;138;-6438
03/02/2011;Other;101390;18589655
03/02/2011;Institutional Investors;613;-5730359
03/02/2011;Domestic;613;-5730359
03/02/2011;Nonresident Investors;-106741;-9276922
03/02/2011;Nonresident investors - RES.2689;-106741;-9276922
03/02/2011;Corporations;-22175;2469686
03/02/2011;Individuals;2310;528943
03/02/2011;Total;0;0
04/02/2011;Financial Institutions;135485;12144137
04/02/2011;Banks;33978;-6540587
04/02/2011;Brokers & Dealers;117;-6321
04/02/2011;Other;101390;18691045
04/02/2011;Institutional Investors;6931;-5723428
04/02/2011;Domestic;6931;-5723428
04/02/2011;Nonresident Investors;-118601;-9395523
04/02/2011;Nonresident investors - RES.2689;-118601;-9395523
04/02/2011;Corporations;-26260;2443426
04/02/2011;Individuals;2445;531388
04/02/2011;Total;0;0
07/02/2011;Financial Institutions;139815;12283952
07/02/2011;Banks;37751;-6502836
07/02/2011;Brokers & Dealers;274;-6047
07/02/2011;Other;101790;18792835
07/02/2011;Institutional Investors;7327;-5716101
07/02/2011;Domestic;7327;-5716101
07/02/2011;Nonresident Investors;-122717;-9518240
07/02/2011;Nonresident investors - RES.2689;-122717;-9518240
07/02/2011;Corporations;-26840;2416586
07/02/2011;Individuals;2415;533803
07/02/2011;Total;0;0
08/02/2011;Financial Institutions;156741;12440693
08/02/2011;Banks;54588;-6448248
08/02/2011;Brokers & Dealers;368;-5679
08/02/2011;Other;101785;18894620
08/02/2011;Institutional Investors;-4510;-5720611
08/02/2011;Domestic;-4510;-5720611
08/02/2011;Nonresident Investors;-133011;-9651251
08/02/2011;Nonresident investors - RES.2689;-133011;-9651251
08/02/2011;Corporations;-21970;2394616
08/02/2011;Individuals;2750;536553
08/02/2011;Total;0;0
09/02/2011;Financial Institutions;160026;12600719
09/02/2011;Banks;57928;-6390320
09/02/2011;Brokers & Dealers;313;-5366
09/02/2011;Other;101785;18996405
09/02/2011;Institutional Investors;-756;-5721367
09/02/2011;Domestic;-756;-5721367
09/02/2011;Nonresident Investors;-136195;-9787446
09/02/2011;Nonresident investors - RES.2689;-136195;-9787446
09/02/2011;Corporations;-26515;2368101
09/02/2011;Individuals;3440;539993
09/02/2011;Total;0;0
10/02/2011;Financial Institutions;159153;12759872
10/02/2011;Banks;57153;-6333167
10/02/2011;Brokers & Dealers;215;-5151
10/02/2011;Other;101785;19098190
10/02/2011;Institutional Investors;4158;-5717209
10/02/2011;Domestic;4158;-5717209
10/02/2011;Nonresident Investors;-137466;-9924912
10/02/2011;Nonresident investors - RES.2689;-137466;-9924912
10/02/2011;Corporations;-28690;2339411
10/02/2011;Individuals;2845;542838
10/02/2011;Total;0;0
11/02/2011;Financial Institutions;159576;12919448
11/02/2011;Banks;57713;-6275454
11/02/2011;Brokers & Dealers;78;-5073
11/02/2011;Other;101785;19199975
11/02/2011;Institutional Investors;-3290;-5720499
11/02/2011;Domestic;-3290;-5720499
11/02/2011;Nonresident Investors;-131611;-10056523
11/02/2011;Nonresident investors - RES.2689;-131611;-10056523
11/02/2011;Corporations;-27225;2312186
11/02/2011;Individuals;2550;545388
11/02/2011;Total;0;0
14/02/2011;Financial Institutions;162715;13082163
14/02/2011;Banks;60849;-6214605
14/02/2011;Brokers & Dealers;81;-4992
14/02/2011;Other;101785;19301760
14/02/2011;Institutional Investors;-9820;-5730319
14/02/2011;Domestic;-9820;-5730319
14/02/2011;Nonresident Investors;-126960;-10183483
14/02/2011;Nonresident investors - RES.2689;-126960;-10183483
14/02/2011;Corporations;-28220;2283966
14/02/2011;Individuals;2285;547673
14/02/2011;Total;0;0
15/02/2011;Financial Institutions;172312;13254475
15/02/2011;Banks;70229;-6144376
15/02/2011;Brokers & Dealers;98;-4894
15/02/2011;Other;101985;19403745
15/02/2011;Institutional Investors;-20181;-5750500
15/02/2011;Domestic;-20181;-5750500
15/02/2011;Nonresident Investors;-125986;-10309469
15/02/2011;Nonresident investors - RES.2689;-125986;-10309469
15/02/2011;Corporations;-28460;2255506
15/02/2011;Individuals;2315;549988
15/02/2011;Total;0;0
16/02/2011;Financial Institutions;181295;13435770
16/02/2011;Banks;79102;-6065274
16/02/2011;Brokers & Dealers;208;-4686
16/02/2011;Other;101985;19505730
16/02/2011;Institutional Investors;-21557;-5772057
16/02/2011;Domestic;-21557;-5772057
16/02/2011;Nonresident Investors;-132468;-10441937
16/02/2011;Nonresident investors - RES.2689;-132468;-10441937
16/02/2011;Corporations;-29665;2225841
16/02/2011;Individuals;2395;552383
16/02/2011;Total;0;0
17/02/2011;Financial Institutions;194693;13630463
17/02/2011;Banks;92185;-5973089
17/02/2011;Brokers & Dealers;113;-4573
17/02/2011;Other;102395;19608125
17/02/2011;Institutional Investors;-30833;-5802890
17/02/2011;Domestic;-30833;-5802890
17/02/2011;Nonresident Investors;-138535;-10580472
17/02/2011;Nonresident investors - RES.2689;-138535;-10580472
17/02/2011;Corporations;-28305;2197536
17/02/2011;Individuals;2980;555363
17/02/2011;Total;0;0
18/02/2011;Financial Institutions;173116;13803579
18/02/2011;Banks;70245;-5902844
18/02/2011;Brokers & Dealers;88;-4485
18/02/2011;Other;102783;19710908
18/02/2011;Institutional Investors;-24918;-5827808
18/02/2011;Domestic;-24918;-5827808
18/02/2011;Nonresident Investors;-120818;-10701290
18/02/2011;Nonresident investors - RES.2689;-120818;-10701290
18/02/2011;Corporations;-30105;2167431
18/02/2011;Individuals;2725;558088
18/02/2011;Total;0;0
21/02/2011;Financial Institutions;168018;13971597
21/02/2011;Banks;65125;-5837719
21/02/2011;Brokers & Dealers;108;-4377
21/02/2011;Other;102785;19813693
21/02/2011;Institutional Investors;-23889;-5851697
21/02/2011;Domestic;-23889;-5851697
21/02/2011;Nonresident Investors;-116329;-10817619
21/02/2011;Nonresident investors - RES.2689;-116329;-10817619
21/02/2011;Corporations;-30490;2136941
21/02/2011;Individuals;2690;560778
21/02/2011;Total;0;0
22/02/2011;Financial Institutions;175487;14147084
22/02/2011;Banks;72609;-5765110
22/02/2011;Brokers & Dealers;103;-4274
22/02/2011;Other;102775;19916468
22/02/2011;Institutional Investors;-19335;-5871032
22/02/2011;Domestic;-19335;-5871032
22/02/2011;Nonresident Investors;-126742;-10944361
22/02/2011;Nonresident investors - RES.2689;-126742;-10944361
22/02/2011;Corporations;-31835;2105106
22/02/2011;Individuals;2425;563203
22/02/2011;Total;0;0
23/02/2011;Financial Institutions;160934;14308018
23/02/2011;Banks;58066;-5707044
23/02/2011;Brokers & Dealers;93;-4181
23/02/2011;Other;102775;20019243
23/02/2011;Institutional Investors;-16564;-5887596
23/02/2011;Domestic;-16564;-5887596
23/02/2011;Nonresident Investors;-113330;-11057691
23/02/2011;Nonresident investors - RES.2689;-113330;-11057691
23/02/2011;Corporations;-33160;2071946
23/02/2011;Individuals;2120;565323
23/02/2011;Total;0;0
24/02/2011;Financial Institutions;182061;14490079
24/02/2011;Banks;79156;-5627888
24/02/2011;Brokers & Dealers;130;-4051
24/02/2011;Other;102775;20122018
24/02/2011;Institutional Investors;-35104;-5922700
24/02/2011;Domestic;-35104;-5922700
24/02/2011;Nonresident Investors;-120432;-11178123
24/02/2011;Nonresident investors - RES.2689;-120432;-11178123
24/02/2011;Corporations;-29230;2042716
24/02/2011;Individuals;2705;568028
24/02/2011;Total;0;0
25/02/2011;Financial Institutions;168124;14658203
25/02/2011;Banks;65246;-5562642
25/02/2011;Brokers & Dealers;118;-3933
25/02/2011;Other;102760;20224778
25/02/2011;Institutional Investors;-21063;-5943763
25/02/2011;Domestic;-21063;-5943763
25/02/2011;Nonresident Investors;-120776;-11298899
25/02/2011;Nonresident investors - RES.2689;-120776;-11298899
25/02/2011;Corporations;-28850;2013866
25/02/2011;Individuals;2565;570593
25/02/2011;Total;0;0
28/02/2011;Financial Institutions;155402;14813605
28/02/2011;Banks;54747;-5507895
28/02/2011;Brokers & Dealers;75;-3858
28/02/2011;Other;100580;20325358
28/02/2011;Institutional Investors;3097;-5940666
28/02/2011;Domestic;3097;-5940666
28/02/2011;Nonresident Investors;-129479;-11428378
28/02/2011;Nonresident investors - RES.2689;-129479;-11428378
28/02/2011;Corporations;-31240;1982626
28/02/2011;Individuals;2220;572813
28/02/2011;Total;0;0
01/03/2011;Financial Institutions;127602;14941207
01/03/2011;Banks;27785;-5480110
01/03/2011;Brokers & Dealers;97;-3761
01/03/2011;Other;99720;20425078
01/03/2011;Institutional Investors;-21587;-5962253
01/03/2011;Domestic;-21587;-5962253
01/03/2011;Nonresident Investors;-87635;-11516013
01/03/2011;Nonresident investors - RES.2689;-87635;-11516013
01/03/2011;Corporations;-20670;1961956
01/03/2011;Individuals;2290;575103
01/03/2011;Total;0;0
02/03/2011;Financial Institutions;142908;15084115
02/03/2011;Banks;42964;-5437146
02/03/2011;Brokers & Dealers;234;-3527
02/03/2011;Other;99710;20524788
02/03/2011;Institutional Investors;-30173;-5992426
02/03/2011;Domestic;-30173;-5992426
02/03/2011;Nonresident Investors;-94215;-11610228
02/03/2011;Nonresident investors - RES.2689;-94215;-11610228
02/03/2011;Corporations;-21075;1940881
02/03/2011;Individuals;2555;577658
02/03/2011;Total;0;0
03/03/2011;Financial Institutions;145613;15229728
03/03/2011;Banks;45714;-5391432
03/03/2011;Brokers & Dealers;189;-3338
03/03/2011;Other;99710;20624498
03/03/2011;Institutional Investors;-20270;-6012696
03/03/2011;Domestic;-20270;-6012696
03/03/2011;Nonresident Investors;-105708;-11715936
03/03/2011;Nonresident investors - RES.2689;-105708;-11715936
03/03/2011;Corporations;-22440;1918441
03/03/2011;Individuals;2805;580463
03/03/2011;Total;0;0
04/03/2011;Financial Institutions;159547;15389275
04/03/2011;Banks;59709;-5331723
04/03/2011;Brokers & Dealers;138;-3200
04/03/2011;Other;99700;20724198
04/03/2011;Institutional Investors;-21117;-6033813
04/03/2011;Domestic;-21117;-6033813
04/03/2011;Nonresident Investors;-122745;-11838681
04/03/2011;Nonresident investors - RES.2689;-122745;-11838681
04/03/2011;Corporations;-18525;1899916
04/03/2011;Individuals;2840;583303
04/03/2011;Total;0;0
09/03/2011;Financial Institutions;148590;15537865
09/03/2011;Banks;48742;-5282981
09/03/2011;Brokers & Dealers;153;-3047
09/03/2011;Other;99695;20823893
09/03/2011;Institutional Investors;-19539;-6053352
09/03/2011;Domestic;-19539;-6053352
09/03/2011;Nonresident Investors;-111491;-11950172
09/03/2011;Nonresident investors - RES.2689;-111491;-11950172
09/03/2011;Corporations;-20510;1879406
09/03/2011;Individuals;2950;586253
09/03/2011;Total;0;0
10/03/2011;Financial Institutions;134492;15672357
10/03/2011;Banks;34644;-5248337
10/03/2011;Brokers & Dealers;153;-2894
10/03/2011;Other;99695;20923588
10/03/2011;Institutional Investors;-14995;-6068347
10/03/2011;Domestic;-14995;-6068347
10/03/2011;Nonresident Investors;-100197;-12050369
10/03/2011;Nonresident investors - RES.2689;-100197;-12050369
10/03/2011;Corporations;-21890;1857516
10/03/2011;Individuals;2590;588843
10/03/2011;Total;0;0
11/03/2011;Financial Institutions;121753;15794110
11/03/2011;Banks;21919;-5226418
11/03/2011;Brokers & Dealers;139;-2755
11/03/2011;Other;99695;21023283
11/03/2011;Institutional Investors;-15998;-6084345
11/03/2011;Domestic;-15998;-6084345
11/03/2011;Nonresident Investors;-87785;-12138154
11/03/2011;Nonresident investors - RES.2689;-87785;-12138154
11/03/2011;Corporations;-20580;1836936
11/03/2011;Individuals;2610;591453
11/03/2011;Total;0;0
14/03/2011;Financial Institutions;124795;15918905
14/03/2011;Banks;24996;-5201422
14/03/2011;Brokers & Dealers;104;-2651
14/03/2011;Other;99695;21122978
14/03/2011;Institutional Investors;-17630;-6101975
14/03/2011;Domestic;-17630;-6101975
14/03/2011;Nonresident Investors;-90549;-12228703
14/03/2011;Nonresident investors - RES.2689;-90549;-12228703
14/03/2011;Corporations;-19256;1817680
14/03/2011;Individuals;2640;594093
14/03/2011;Total;0;0
15/03/2011;Financial Institutions;102658;16021563
15/03/2011;Banks;2819;-5198603
15/03/2011;Brokers & Dealers;149;-2502
15/03/2011;Other;99690;21222668
15/03/2011;Institutional Investors;-5376;-6107351
15/03/2011;Domestic;-5376;-6107351
15/03/2011;Nonresident Investors;-79426;-12308129
15/03/2011;Nonresident investors - RES.2689;-79426;-12308129
15/03/2011;Corporations;-20081;1797599
15/03/2011;Individuals;2225;596318
15/03/2011;Total;0;0
16/03/2011;Financial Institutions;86073;16107636
16/03/2011;Banks;-14106;-5212709
16/03/2011;Brokers & Dealers;89;-2413
16/03/2011;Other;100090;21322758
16/03/2011;Institutional Investors;2143;-6105208
16/03/2011;Domestic;2143;-6105208
16/03/2011;Nonresident Investors;-68885;-12377014
16/03/2011;Nonresident investors - RES.2689;-68885;-12377014
16/03/2011;Corporations;-21596;1776003
16/03/2011;Individuals;2265;598583
16/03/2011;Total;0;0
17/03/2011;Financial Institutions;58345;16165981
17/03/2011;Banks;-41994;-5254703
17/03/2011;Brokers & Dealers;164;-2249
17/03/2011;Other;100175;21422933
17/03/2011;Institutional Investors;-6887;-6112095
17/03/2011;Domestic;-6887;-6112095
17/03/2011;Nonresident Investors;-32037;-12409051
17/03/2011;Nonresident investors - RES.2689;-32037;-12409051
17/03/2011;Corporations;-21521;1754482
17/03/2011;Individuals;2100;600683
17/03/2011;Total;0;0
18/03/2011;Financial Institutions;85169;16251150
18/03/2011;Banks;-15060;-5269763
18/03/2011;Brokers & Dealers;149;-2100
18/03/2011;Other;100080;21523013
18/03/2011;Institutional Investors;-4592;-6116687
18/03/2011;Domestic;-4592;-6116687
18/03/2011;Nonresident Investors;-61176;-12470227
18/03/2011;Nonresident investors - RES.2689;-61176;-12470227
18/03/2011;Corporations;-21851;1732631
18/03/2011;Individuals;2450;603133
18/03/2011;Total;0;0
21/03/2011;Financial Institutions;90933;16342083
21/03/2011;Banks;-9201;-5278964
21/03/2011;Brokers & Dealers;54;-2046
21/03/2011;Other;100080;21623093
21/03/2011;Institutional Investors;-5067;-6121754
21/03/2011;Domestic;-5067;-6121754
21/03/2011;Nonresident Investors;-66550;-12536777
21/03/2011;Nonresident investors - RES.2689;-66550;-12536777
21/03/2011;Corporations;-21746;1710885
21/03/2011;Individuals;2430;605563
21/03/2011;Total;0;0
22/03/2011;Financial Institutions;108685;16450768
22/03/2011;Banks;8561;-5270403
22/03/2011;Brokers & Dealers;29;-2017
22/03/2011;Other;100095;21723188
22/03/2011;Institutional Investors;-9016;-6130770
22/03/2011;Domestic;-9016;-6130770
22/03/2011;Nonresident Investors;-82938;-12619715
22/03/2011;Nonresident investors - RES.2689;-82938;-12619715
22/03/2011;Corporations;-19486;1691399
22/03/2011;Individuals;2755;608318
22/03/2011;Total;0;0
23/03/2011;Financial Institutions;119427;16570195
23/03/2011;Banks;19283;-5251120
23/03/2011;Brokers & Dealers;59;-1958
23/03/2011;Other;100085;21823273
23/03/2011;Institutional Investors;-13213;-6143983
23/03/2011;Domestic;-13213;-6143983
23/03/2011;Nonresident Investors;-91783;-12711498
23/03/2011;Nonresident investors - RES.2689;-91783;-12711498
23/03/2011;Corporations;-17021;1674378
23/03/2011;Individuals;2590;610908
23/03/2011;Total;0;0
24/03/2011;Financial Institutions;124476;16694671
24/03/2011;Banks;24422;-5226698
24/03/2011;Brokers & Dealers;19;-1939
24/03/2011;Other;100035;21923308
24/03/2011;Institutional Investors;-2562;-6146545
24/03/2011;Domestic;-2562;-6146545
24/03/2011;Nonresident Investors;-108238;-12819736
24/03/2011;Nonresident investors - RES.2689;-108238;-12819736
24/03/2011;Corporations;-16521;1657857
24/03/2011;Individuals;2845;613753
24/03/2011;Total;0;0
25/03/2011;Financial Institutions;132738;16827409
25/03/2011;Banks;32519;-5194179
25/03/2011;Brokers & Dealers;109;-1830
25/03/2011;Other;100110;22023418
25/03/2011;Institutional Investors;-13068;-6159613
25/03/2011;Domestic;-13068;-6159613
25/03/2011;Nonresident Investors;-106329;-12926065
25/03/2011;Nonresident investors - RES.2689;-106329;-12926065
25/03/2011;Corporations;-16136;1641721
25/03/2011;Individuals;2795;616548
25/03/2011;Total;0;0
28/03/2011;Financial Institutions;141332;16968741
28/03/2011;Banks;41153;-5153026
28/03/2011;Brokers & Dealers;114;-1716
28/03/2011;Other;100065;22123483
28/03/2011;Institutional Investors;-23348;-6182961
28/03/2011;Domestic;-23348;-6182961
28/03/2011;Nonresident Investors;-115368;-13041433
28/03/2011;Nonresident investors - RES.2689;-115368;-13041433
28/03/2011;Corporations;-5341;1636380
28/03/2011;Individuals;2725;619273
28/03/2011;Total;0;0
29/03/2011;Financial Institutions;160728;17129469
29/03/2011;Banks;60546;-5092480
29/03/2011;Brokers & Dealers;122;-1594
29/03/2011;Other;100060;22223543
29/03/2011;Institutional Investors;-26344;-6209305
29/03/2011;Domestic;-26344;-6209305
29/03/2011;Nonresident Investors;-139253;-13180686
29/03/2011;Nonresident investors - RES.2689;-139253;-13180686
29/03/2011;Corporations;1084;1637464
29/03/2011;Individuals;3785;623058
29/03/2011;Total;0;0
30/03/2011;Financial Institutions;173373;17302842
30/03/2011;Banks;70676;-5021804
30/03/2011;Brokers & Dealers;212;-1382
30/03/2011;Other;102485;22326028
30/03/2011;Institutional Investors;-28104;-6237409
30/03/2011;Domestic;-28104;-6237409
30/03/2011;Nonresident Investors;-153423;-13334109
30/03/2011;Nonresident investors - RES.2689;-153423;-13334109
30/03/2011;Corporations;2944;1640408
30/03/2011;Individuals;5210;628268
30/03/2011;Total;0;0
31/03/2011;Financial Institutions;175750;17478592
31/03/2011;Banks;72668;-4949136
31/03/2011;Brokers & Dealers;47;-1335
31/03/2011;Other;103035;22429063
31/03/2011;Institutional Investors;-15216;-6252625
31/03/2011;Domestic;-15216;-6252625
31/03/2011;Nonresident Investors;-166503;-13500612
31/03/2011;Nonresident investors - RES.2689;-166503;-13500612
31/03/2011;Corporations;999;1641407
31/03/2011;Individuals;4970;633238
31/03/2011;Total;0;0
01/04/2011;Financial Institutions;274950;17753542
01/04/2011;Banks;171665;-4777471
01/04/2011;Brokers & Dealers;185;-1150
01/04/2011;Other;103100;22532163
01/04/2011;Institutional Investors;-30137;-6282762
01/04/2011;Domestic;-30137;-6282762
01/04/2011;Nonresident Investors;-254227;-13754839
01/04/2011;Nonresident investors - RES.2689;-254227;-13754839
01/04/2011;Corporations;4049;1645456
01/04/2011;Individuals;5365;638603
01/04/2011;Total;0;0
04/04/2011;Financial Institutions;258514;18012056
04/04/2011;Banks;155004;-4622467
04/04/2011;Brokers & Dealers;210;-940
04/04/2011;Other;103300;22635463
04/04/2011;Institutional Investors;-17802;-6300564
04/04/2011;Domestic;-17802;-6300564
04/04/2011;Nonresident Investors;-250951;-14005790
04/04/2011;Nonresident investors - RES.2689;-250951;-14005790
04/04/2011;Corporations;4854;1650310
04/04/2011;Individuals;5385;643988
04/04/2011;Total;0;0
05/04/2011;Financial Institutions;259067;18271123
05/04/2011;Banks;155737;-4466730
05/04/2011;Brokers & Dealers;235;-705
05/04/2011;Other;103095;22738558
05/04/2011;Institutional Investors;-21134;-6321698
05/04/2011;Domestic;-21134;-6321698
05/04/2011;Nonresident Investors;-244472;-14250262
05/04/2011;Nonresident investors - RES.2689;-244472;-14250262
05/04/2011;Corporations;1099;1651409
05/04/2011;Individuals;5440;649428
05/04/2011;Total;0;0
06/04/2011;Financial Institutions;257612;18528735
06/04/2011;Banks;153772;-4312958
06/04/2011;Brokers & Dealers;180;-525
06/04/2011;Other;103660;22842218
06/04/2011;Institutional Investors;-23992;-6345690
06/04/2011;Domestic;-23992;-6345690
06/04/2011;Nonresident Investors;-242479;-14492741
06/04/2011;Nonresident investors - RES.2689;-242479;-14492741
06/04/2011;Corporations;3224;1654633
06/04/2011;Individuals;5635;655063
06/04/2011;Total;0;0
07/04/2011;Financial Institutions;281904;18810639
07/04/2011;Banks;177964;-4134994
07/04/2011;Brokers & Dealers;310;-215
07/04/2011;Other;103630;22945848
07/04/2011;Institutional Investors;-27158;-6372848
07/04/2011;Domestic;-27158;-6372848
07/04/2011;Nonresident Investors;-244757;-14737498
07/04/2011;Nonresident investors - RES.2689;-244757;-14737498
07/04/2011;Corporations;-16544;1638089
07/04/2011;Individuals;6555;661618
07/04/2011;Total;0;0
08/04/2011;Financial Institutions;279918;19090557
08/04/2011;Banks;175935;-3959059
08/04/2011;Brokers & Dealers;333;118
08/04/2011;Other;103650;23049498
08/04/2011;Institutional Investors;-21349;-6394197
08/04/2011;Domestic;-21349;-6394197
08/04/2011;Nonresident Investors;-249743;-14987241
08/04/2011;Nonresident investors - RES.2689;-249743;-14987241
08/04/2011;Corporations;-15856;1622233
08/04/2011;Individuals;7030;668648
08/04/2011;Total;0;0
11/04/2011;Financial Institutions;265328;19355885
11/04/2011;Banks;161490;-3797569
11/04/2011;Brokers & Dealers;193;311
11/04/2011;Other;103645;23153143
11/04/2011;Institutional Investors;-26753;-6420950
11/04/2011;Domestic;-26753;-6420950
11/04/2011;Nonresident Investors;-227819;-15215060
11/04/2011;Nonresident investors - RES.2689;-227819;-15215060
11/04/2011;Corporations;-17061;1605172
11/04/2011;Individuals;6305;674953
11/04/2011;Total;0;0
12/04/2011;Financial Institutions;273078;19628963
12/04/2011;Banks;169305;-3628264
12/04/2011;Brokers & Dealers;133;444
12/04/2011;Other;103640;23256783
12/04/2011;Institutional Investors;-27892;-6448842
12/04/2011;Domestic;-27892;-6448842
12/04/2011;Nonresident Investors;-232865;-15447925
12/04/2011;Nonresident investors - RES.2689;-232865;-15447925
12/04/2011;Corporations;-18131;1587041
12/04/2011;Individuals;5810;680763
12/04/2011;Total;0;0
13/04/2011;Financial Institutions;278816;19907779
13/04/2011;Banks;174993;-3453271
13/04/2011;Brokers & Dealers;193;637
13/04/2011;Other;103630;23360413
13/04/2011;Institutional Investors;-40357;-6489199
13/04/2011;Domestic;-40357;-6489199
13/04/2011;Nonresident Investors;-225323;-15673248
13/04/2011;Nonresident investors - RES.2689;-225323;-15673248
13/04/2011;Corporations;-19031;1568010
13/04/2011;Individuals;5895;686658
13/04/2011;Total;0;0
14/04/2011;Financial Institutions;282211;20189990
14/04/2011;Banks;178388;-3274883
14/04/2011;Brokers & Dealers;198;835
14/04/2011;Other;103625;23464038
14/04/2011;Institutional Investors;-48897;-6538096
14/04/2011;Domestic;-48897;-6538096
14/04/2011;Nonresident Investors;-221188;-15894436
14/04/2011;Nonresident investors - RES.2689;-221188;-15894436
14/04/2011;Corporations;-18301;1549709
14/04/2011;Individuals;6175;692833
14/04/2011;Total;0;0
15/04/2011;Financial Institutions;283700;20473690
15/04/2011;Banks;179917;-3094966
15/04/2011;Brokers & Dealers;208;1043
15/04/2011;Other;103575;23567613
15/04/2011;Institutional Investors;-62738;-6600834
15/04/2011;Domestic;-62738;-6600834
15/04/2011;Nonresident Investors;-211086;-16105522
15/04/2011;Nonresident investors - RES.2689;-211086;-16105522
15/04/2011;Corporations;-15906;1533803
15/04/2011;Individuals;6030;698863
15/04/2011;Total;0;0
18/04/2011;Financial Institutions;280308;20753998
18/04/2011;Banks;176557;-2918409
18/04/2011;Brokers & Dealers;176;1219
18/04/2011;Other;103575;23671188
18/04/2011;Institutional Investors;-61939;-6662773
18/04/2011;Domestic;-61939;-6662773
18/04/2011;Nonresident Investors;-203453;-16308975
18/04/2011;Nonresident investors - RES.2689;-203453;-16308975
18/04/2011;Corporations;-18516;1515287
18/04/2011;Individuals;3600;702463
18/04/2011;Total;0;0
19/04/2011;Financial Institutions;319014;21073012
19/04/2011;Banks;215223;-2703186
19/04/2011;Brokers & Dealers;236;1455
19/04/2011;Other;103555;23774743
19/04/2011;Institutional Investors;-63964;-6726737
19/04/2011;Domestic;-63964;-6726737
19/04/2011;Nonresident Investors;-241229;-16550204
19/04/2011;Nonresident investors - RES.2689;-241229;-16550204
19/04/2011;Corporations;-18911;1496376
19/04/2011;Individuals;5090;707553
19/04/2011;Total;0;0
20/04/2011;Financial Institutions;306074;21379086
20/04/2011;Banks;202333;-2500853
20/04/2011;Brokers & Dealers;176;1631
20/04/2011;Other;103565;23878308
20/04/2011;Institutional Investors;-50396;-6777133
20/04/2011;Domestic;-50396;-6777133
20/04/2011;Nonresident Investors;-241812;-16792016
20/04/2011;Nonresident investors - RES.2689;-241812;-16792016
20/04/2011;Corporations;-19201;1477175
20/04/2011;Individuals;5335;712888
20/04/2011;Total;0;0
25/04/2011;Financial Institutions;309039;21688125
25/04/2011;Banks;204913;-2295940
25/04/2011;Brokers & Dealers;166;1797
25/04/2011;Other;103960;23982268
25/04/2011;Institutional Investors;-50867;-6828000
25/04/2011;Domestic;-50867;-6828000
25/04/2011;Nonresident Investors;-246891;-17038907
25/04/2011;Nonresident investors - RES.2689;-246891;-17038907
25/04/2011;Corporations;-16606;1460569
25/04/2011;Individuals;5325;718213
25/04/2011;Total;0;0
26/04/2011;Financial Institutions;309421;21997546
26/04/2011;Banks;205287;-2090653
26/04/2011;Brokers & Dealers;174;1971
26/04/2011;Other;103960;24086228
26/04/2011;Institutional Investors;-58309;-6886309
26/04/2011;Domestic;-58309;-6886309
26/04/2011;Nonresident Investors;-240906;-17279813
26/04/2011;Nonresident investors - RES.2689;-240906;-17279813
26/04/2011;Corporations;-16266;1444303
26/04/2011;Individuals;6060;724273
26/04/2011;Total;0;0
27/04/2011;Financial Institutions;303601;22301147
27/04/2011;Banks;199499;-1891154
27/04/2011;Brokers & Dealers;142;2113
27/04/2011;Other;103960;24190188
27/04/2011;Institutional Investors;-62170;-6948479
27/04/2011;Domestic;-62170;-6948479
27/04/2011;Nonresident Investors;-226540;-17506353
27/04/2011;Nonresident investors - RES.2689;-226540;-17506353
27/04/2011;Corporations;-20186;1424117
27/04/2011;Individuals;5295;729568
27/04/2011;Total;0;0
28/04/2011;Financial Institutions;233479;22534626
28/04/2011;Banks;129337;-1761817
28/04/2011;Brokers & Dealers;192;2305
28/04/2011;Other;103950;24294138
28/04/2011;Institutional Investors;-28960;-6977439
28/04/2011;Domestic;-28960;-6977439
28/04/2011;Nonresident Investors;-182503;-17688856
28/04/2011;Nonresident investors - RES.2689;-182503;-17688856
28/04/2011;Corporations;-25331;1398786
28/04/2011;Individuals;3315;732883
28/04/2011;Total;0;0
29/04/2011;Financial Institutions;250010;22784636
29/04/2011;Banks;147239;-1614578
29/04/2011;Brokers & Dealers;151;2456
29/04/2011;Other;102620;24396758
29/04/2011;Institutional Investors;-21963;-6999402
29/04/2011;Domestic;-21963;-6999402
29/04/2011;Nonresident Investors;-203701;-17892557
29/04/2011;Nonresident investors - RES.2689;-203701;-17892557
29/04/2011;Corporations;-27231;1371555
29/04/2011;Individuals;2885;735768
29/04/2011;Total;0;0
02/05/2011;Financial Institutions;188914;22973550
02/05/2011;Banks;86180;-1528398
02/05/2011;Brokers & Dealers;124;2580
02/05/2011;Other;102610;24499368
02/05/2011;Institutional Investors;-54224;-7053626
02/05/2011;Domestic;-54224;-7053626
02/05/2011;Nonresident Investors;-110959;-18003516
02/05/2011;Nonresident investors - RES.2689;-110959;-18003516
02/05/2011;Corporations;-27416;1344139
02/05/2011;Individuals;3685;739453
02/05/2011;Total;0;0
03/05/2011;Financial Institutions;175694;23149244
03/05/2011;Banks;72950;-1455448
