DATA;PARTICIPANTE;SALDO;ACUMULADO
21/01/2010;Other;-15.0;-19.0
21/01/2010;Institutional Investors;-7148.0;-19716.0
21/01/2010;Domestic;-7148.0;-19716.0
21/01/2010;Nonresident Investors;3045.0;19341.0
21/01/2010;Nonresident investors - RES.2689;3045.0;19341.0
21/01/2010;Corporations;1041.0;-4408.0
21/01/2010;Individuals;2257.0;-6924.0
21/01/2010;Total;0.0;0.0
22/01/2010;Financial Institutions;711.0;12418.0
22/01/2010;Banks;-155.0;-580.0
22/01/2010;Brokers & Dealers;866.0;13017.0
22/01/2010;Institutional Investors;-7179.0;-26895.0
22/01/2010;Domestic;-7179.0;-26895.0
22/01/2010;Nonresident Investors;3799.0;23140.0
22/01/2010;Nonresident investors - RES.2689;3799.0;23140.0
22/01/2010;Corporations;1067.0;-3341.0
22/01/2010;Individuals;1602.0;-5322.0
22/01/2010;Total;0.0;0.0
26/01/2010;Financial Institutions;701.0;13119.0
26/01/2010;Banks;-230.0;-810.0
26/01/2010;Brokers & Dealers;931.0;13948.0
26/01/2010;Institutional Investors;-7908.0;-34803.0
26/01/2010;Domestic;-7908.0;-34803.0
26/01/2010;Nonresident Investors;3938.0;27078.0
26/01/2010;Nonresident investors - RES.2689;3938.0;27078.0
26/01/2010;Corporations;1136.0;-2205.0
26/01/2010;Individuals;2133.0;-3189.0
26/01/2010;Total;0.0;0.0
27/01/2010;Financial Institutions;638.0;13757.0
27/01/2010;Banks;-280.0;-1090.0
27/01/2010;Brokers & Dealers;926.0;14874.0
27/01/2010;Other;-8.0;-27.0
27/01/2010;Institutional Investors;-8777.0;-43580.0
27/01/2010;Domestic;-8777.0;-43580.0
27/01/2010;Nonresident Investors;3845.0;30923.0
27/01/2010;Nonresident investors - RES.2689;3845.0;30923.0
27/01/2010;Corporations;1129.0;-1076.0
27/01/2010;Individuals;3165.0;-24.0
27/01/2010;Total;0.0;0.0
28/01/2010;Financial Institutions;641.0;14398.0
28/01/2010;Banks;-275.0;-1365.0
28/01/2010;Brokers & Dealers;916.0;15790.0
28/01/2010;Institutional Investors;-7154.0;-50734.0
28/01/2010;Domestic;-7154.0;-50734.0
28/01/2010;Nonresident Investors;4714.0;35637.0
28/01/2010;Nonresident investors - RES.2689;4714.0;35637.0
28/01/2010;Corporations;878.0;-198.0
28/01/2010;Individuals;921.0;897.0
28/01/2010;Total;0.0;0.0
29/01/2010;Financial Institutions;521.0;14919.0
29/01/2010;Banks;-340.0;-1705.0
29/01/2010;Brokers & Dealers;861.0;16651.0
29/01/2010;Institutional Investors;-8409.0;-59143.0
29/01/2010;Domestic;-8409.0;-59143.0
29/01/2010;Nonresident Investors;5134.0;40771.0
29/01/2010;Nonresident investors - RES.2689;5134.0;40771.0
29/01/2010;Corporations;1181.0;983.0
29/01/2010;Individuals;1573.0;2470.0
29/01/2010;Total;0.0;0.0
01/02/2010;Financial Institutions;401.0;15320.0
01/02/2010;Banks;-265.0;-1970.0
01/02/2010;Brokers & Dealers;666.0;17317.0
01/02/2010;Institutional Investors;-6286.0;-65429.0
01/02/2010;Domestic;-6286.0;-65429.0
01/02/2010;Nonresident Investors;6244.0;47015.0
01/02/2010;Nonresident investors - RES.2689;6244.0;47015.0
01/02/2010;Corporations;74.0;1057.0
01/02/2010;Individuals;-433.0;2037.0
01/02/2010;Total;0.0;0.0
02/02/2010;Financial Institutions;441.0;15761.0
02/02/2010;Banks;-250.0;-2220.0
02/02/2010;Brokers & Dealers;691.0;18008.0
02/02/2010;Institutional Investors;-5577.0;-71006.0
02/02/2010;Domestic;-5577.0;-71006.0
02/02/2010;Nonresident Investors;6597.0;53612.0
02/02/2010;Nonresident investors - RES.2689;6597.0;53612.0
02/02/2010;Corporations;8.0;1065.0
02/02/2010;Individuals;-1469.0;568.0
02/02/2010;Total;0.0;0.0
03/02/2010;Financial Institutions;639.0;16400.0
03/02/2010;Banks;-200.0;-2420.0
03/02/2010;Brokers & Dealers;839.0;18847.0
03/02/2010;Institutional Investors;-5718.0;-76724.0
03/02/2010;Domestic;-5718.0;-76724.0
03/02/2010;Nonresident Investors;6559.0;60171.0
03/02/2010;Nonresident investors - RES.2689;6559.0;60171.0
03/02/2010;Corporations;-56.0;1009.0
03/02/2010;Individuals;-1424.0;-856.0
03/02/2010;Total;0.0;0.0
04/02/2010;Financial Institutions;-994.0;15406.0
04/02/2010;Banks;-429.0;-2849.0
04/02/2010;Brokers & Dealers;612.0;19459.0
04/02/2010;Other;-1177.0;-1204.0
04/02/2010;Institutional Investors;-8100.0;-84824.0
04/02/2010;Domestic;-8100.0;-84824.0
04/02/2010;Nonresident Investors;6615.0;66786.0
04/02/2010;Nonresident investors - RES.2689;6615.0;66786.0
04/02/2010;Corporations;429.0;1438.0
04/02/2010;Individuals;2050.0;1194.0
04/02/2010;Total;0.0;0.0
05/02/2010;Financial Institutions;163.0;15569.0
05/02/2010;Banks;-665.0;-3514.0
05/02/2010;Brokers & Dealers;842.0;20301.0
05/02/2010;Other;-14.0;-1218.0
05/02/2010;Institutional Investors;-6572.0;-91396.0
05/02/2010;Domestic;-6572.0;-91396.0
05/02/2010;Nonresident Investors;5270.0;72056.0
05/02/2010;Nonresident investors - RES.2689;5270.0;72056.0
05/02/2010;Corporations;319.0;1757.0
05/02/2010;Individuals;820.0;2014.0
05/02/2010;Total;0.0;0.0
08/02/2010;Financial Institutions;666.0;16235.0
08/02/2010;Banks;-670.0;-4184.0
08/02/2010;Brokers & Dealers;1336.0;21637.0
08/02/2010;Institutional Investors;-6259.0;-97655.0
08/02/2010;Domestic;-6259.0;-97655.0
08/02/2010;Nonresident Investors;5669.0;77725.0
08/02/2010;Nonresident investors - RES.2689;5669.0;77725.0
08/02/2010;Corporations;591.0;2348.0
08/02/2010;Individuals;-667.0;1347.0
08/02/2010;Total;0.0;0.0
09/02/2010;Financial Institutions;170.0;16405.0
09/02/2010;Banks;-520.0;-4704.0
09/02/2010;Brokers & Dealers;690.0;22327.0
09/02/2010;Institutional Investors;-3612.0;-101267.0
09/02/2010;Domestic;-3612.0;-101267.0
09/02/2010;Nonresident Investors;5128.0;82853.0
09/02/2010;Nonresident investors - RES.2689;5128.0;82853.0
09/02/2010;Corporations;192.0;2540.0
09/02/2010;Individuals;-1878.0;-531.0
09/02/2010;Total;0.0;0.0
10/02/2010;Financial Institutions;695.0;17100.0
10/02/2010;Banks;-515.0;-5219.0
10/02/2010;Brokers & Dealers;1210.0;23537.0
10/02/2010;Institutional Investors;-3435.0;-104702.0
10/02/2010;Domestic;-3435.0;-104702.0
10/02/2010;Nonresident Investors;5241.0;88094.0
10/02/2010;Nonresident investors - RES.2689;5241.0;88094.0
10/02/2010;Corporations;-69.0;2471.0
10/02/2010;Individuals;-2432.0;-2963.0
10/02/2010;Total;0.0;0.0
11/02/2010;Financial Institutions;926.0;18026.0
11/02/2010;Banks;-475.0;-5694.0
11/02/2010;Brokers & Dealers;1402.0;24939.0
11/02/2010;Other;-1.0;-1219.0
11/02/2010;Institutional Investors;-3108.0;-107810.0
11/02/2010;Domestic;-3108.0;-107810.0
11/02/2010;Nonresident Investors;5346.0;93440.0
11/02/2010;Nonresident investors - RES.2689;5346.0;93440.0
11/02/2010;Corporations;-567.0;1904.0
11/02/2010;Individuals;-2597.0;-5560.0
11/02/2010;Total;0.0;0.0
12/02/2010;Financial Institutions;1068.0;19094.0
12/02/2010;Banks;-495.0;-6189.0
12/02/2010;Brokers & Dealers;1564.0;26503.0
12/02/2010;Other;-1.0;-1220.0
12/02/2010;Institutional Investors;-4053.0;-111863.0
12/02/2010;Domestic;-4053.0;-111863.0
12/02/2010;Nonresident Investors;5455.0;98895.0
12/02/2010;Nonresident investors - RES.2689;5455.0;98895.0
12/02/2010;Corporations;-457.0;1447.0
12/02/2010;Individuals;-2013.0;-7573.0
12/02/2010;Total;0.0;0.0
17/02/2010;Financial Institutions;75.0;19169.0
17/02/2010;Banks;35.0;-6154.0
