DATA;PARTICIPANTE;SALDO;ACUMULADO
22/09/2011;Individuals;0;0
22/09/2011;Total;0;0
23/09/2011;Individuals;0;0
23/09/2011;Total;0;0
26/09/2011;Corporations;-2;-2
26/09/2011;Individuals;2;2
26/09/2011;Total;0;0
27/09/2011;Institutional Investors;5;5
27/09/2011;Domestic;5;5
27/09/2011;Corporations;-22;-24
27/09/2011;Individuals;17;19
27/09/2011;Total;0;0
28/09/2011;Institutional Investors;5;10
28/09/2011;Domestic;5;10
28/09/2011;Corporations;-63;-87
28/09/2011;Individuals;58;77
28/09/2011;Total;0;0
29/09/2011;Financial Institutions;-18;-18
29/09/2011;Brokers & Dealers;-12;-12
29/09/2011;Other;-6;-6
29/09/2011;Institutional Investors;-30;-20
29/09/2011;Domestic;-30;-20
29/09/2011;Nonresident Investors;13;13
29/09/2011;Nonresident investors - RES.2689;13;13
29/09/2011;Corporations;-98;-185
29/09/2011;Individuals;133;210
29/09/2011;Total;0;0
30/09/2011;Financial Institutions;91;73
30/09/2011;Banks;124;124
30/09/2011;Brokers & Dealers;-27;-39
30/09/2011;Other;-6;-12
30/09/2011;Institutional Investors;290;270
30/09/2011;Domestic;290;270
30/09/2011;Nonresident Investors;-49;-36
30/09/2011;Nonresident investors - RES.2689;-49;-36
30/09/2011;Corporations;-105;-290
30/09/2011;Individuals;-227;-17
30/09/2011;Total;0;0
03/10/2011;Financial Institutions;948;1021
03/10/2011;Banks;662;786
03/10/2011;Brokers & Dealers;242;203
03/10/2011;Other;44;32
03/10/2011;Institutional Investors;690;960
03/10/2011;Domestic;690;960
03/10/2011;Nonresident Investors;-99;-135
03/10/2011;Nonresident investors - RES.2689;-99;-135
03/10/2011;Corporations;-12;-302
03/10/2011;Individuals;-1527;-1544
03/10/2011;Total;0;0
04/10/2011;Financial Institutions;1103;2124
04/10/2011;Banks;751;1537
04/10/2011;Brokers & Dealers;158;361
04/10/2011;Other;194;226
04/10/2011;Institutional Investors;282;1242
04/10/2011;Domestic;282;1242
04/10/2011;Nonresident Investors;101;-34
04/10/2011;Nonresident investors - RES.2689;101;-34
04/10/2011;Corporations;-12;-314
04/10/2011;Individuals;-1474;-3018
04/10/2011;Total;0;0
05/10/2011;Financial Institutions;1064;3188
05/10/2011;Banks;852;2389
05/10/2011;Brokers & Dealers;218;579
05/10/2011;Other;-6;220
05/10/2011;Institutional Investors;191;1433
05/10/2011;Domestic;191;1433
05/10/2011;Nonresident Investors;-101;-135
05/10/2011;Nonresident investors - RES.2689;-101;-135
05/10/2011;Corporations;5;-309
05/10/2011;Individuals;-1159;-4177
05/10/2011;Total;0;0
06/10/2011;Financial Institutions;1383;4571
06/10/2011;Banks;1038;3427
06/10/2011;Brokers & Dealers;351;930
06/10/2011;Other;-6;214
06/10/2011;Institutional Investors;-1086;347
06/10/2011;Domestic;-1086;347
06/10/2011;Nonresident Investors;1;-134
06/10/2011;Nonresident investors - RES.2689;1;-134
06/10/2011;Corporations;57;-252
06/10/2011;Individuals;-355;-4532
06/10/2011;Total;0;0
07/10/2011;Financial Institutions;1532;6103
07/10/2011;Banks;947;4374
07/10/2011;Brokers & Dealers;591;1521
07/10/2011;Other;-6;208
07/10/2011;Institutional Investors;-1242;-895
07/10/2011;Domestic;-1242;-895
07/10/2011;Nonresident Investors;164;30
07/10/2011;Nonresident investors - RES.2689;164;30
07/10/2011;Corporations;49;-203
07/10/2011;Individuals;-503;-5035
07/10/2011;Total;0;0
10/10/2011;Financial Institutions;1505;7608
10/10/2011;Banks;891;5265
10/10/2011;Brokers & Dealers;620;2141
10/10/2011;Other;-6;202
10/10/2011;Institutional Investors;-1042;-1937
10/10/2011;Domestic;-1042;-1937
10/10/2011;Nonresident Investors;188;218
10/10/2011;Nonresident investors - RES.2689;188;218
10/10/2011;Corporations;43;-160
10/10/2011;Individuals;-694;-5729
10/10/2011;Total;0;0
11/10/2011;Financial Institutions;1515;9123
11/10/2011;Banks;926;6191
11/10/2011;Brokers & Dealers;595;2736
11/10/2011;Other;-6;196
11/10/2011;Institutional Investors;-1353;-3290
11/10/2011;Domestic;-1353;-3290
11/10/2011;Nonresident Investors;155;373
11/10/2011;Nonresident investors - RES.2689;155;373
11/10/2011;Corporations;83;-77
11/10/2011;Individuals;-400;-6129
11/10/2011;Total;0;0
13/10/2011;Financial Institutions;1493;10616
13/10/2011;Banks;902;7093
13/10/2011;Brokers & Dealers;597;3333
13/10/2011;Other;-6;190
13/10/2011;Institutional Investors;-1538;-4828
13/10/2011;Domestic;-1538;-4828
13/10/2011;Nonresident Investors;103;476
13/10/2011;Nonresident investors - RES.2689;103;476
13/10/2011;Corporations;163;86
13/10/2011;Individuals;-221;-6350
13/10/2011;Total;0;0
14/10/2011;Financial Institutions;1170;11786
14/10/2011;Banks;741;7834
14/10/2011;Brokers & Dealers;435;3768
14/10/2011;Other;-6;184
14/10/2011;Institutional Investors;-1481;-6309
14/10/2011;Domestic;-1481;-6309
14/10/2011;Nonresident Investors;138;614
14/10/2011;Nonresident investors - RES.2689;138;614
14/10/2011;Corporations;223;309
14/10/2011;Individuals;-50;-6400
14/10/2011;Total;0;0
17/10/2011;Financial Institutions;1233;13019
17/10/2011;Banks;909;8743
17/10/2011;Brokers & Dealers;330;4098
17/10/2011;Other;-6;178
17/10/2011;Institutional Investors;-1220;-7529
17/10/2011;Domestic;-1220;-7529
17/10/2011;Nonresident Investors;-419;195
17/10/2011;Nonresident investors - RES.2689;-419;195
17/10/2011;Corporations;122;431
17/10/2011;Individuals;284;-6116
17/10/2011;Total;0;0
18/10/2011;Financial Institutions;1384;14403
18/10/2011;Banks;948;9691
18/10/2011;Brokers & Dealers;442;4540
18/10/2011;Other;-6;172
18/10/2011;Institutional Investors;-1571;-9100
18/10/2011;Domestic;-1571;-9100
18/10/2011;Nonresident Investors;-268;-73
18/10/2011;Nonresident investors - RES.2689;-268;-73
18/10/2011;Corporations;131;562
18/10/2011;Individuals;324;-5792
18/10/2011;Total;0;0
19/10/2011;Financial Institutions;1507;15910
19/10/2011;Banks;901;10592
19/10/2011;Brokers & Dealers;612;5152
19/10/2011;Other;-6;166
19/10/2011;Institutional Investors;-1310;-10410
19/10/2011;Domestic;-1310;-10410
19/10/2011;Nonresident Investors;-361;-434
19/10/2011;Nonresident investors - RES.2689;-361;-434
19/10/2011;Corporations;103;665
19/10/2011;Individuals;61;-5731
19/10/2011;Total;0;0
20/10/2011;Financial Institutions;1268;17178
20/10/2011;Banks;715;11307
20/10/2011;Brokers & Dealers;559;5711
20/10/2011;Other;-6;160
20/10/2011;Institutional Investors;-948;-11358
20/10/2011;Domestic;-948;-11358
20/10/2011;Nonresident Investors;-428;-862
20/10/2011;Nonresident investors - RES.2689;-428;-862
20/10/2011;Corporations;110;775
20/10/2011;Individuals;-2;-5733
20/10/2011;Total;0;0
21/10/2011;Financial Institutions;1063;18241
21/10/2011;Banks;600;11907
21/10/2011;Brokers & Dealers;469;6180
21/10/2011;Other;-6;154
21/10/2011;Institutional Investors;-855;-12213
21/10/2011;Domestic;-855;-12213
21/10/2011;Nonresident Investors;-309;-1171
21/10/2011;Nonresident investors - RES.2689;-309;-1171
21/10/2011;Corporations;31;806
21/10/2011;Individuals;70;-5663
21/10/2011;Total;0;0
24/10/2011;Financial Institutions;1050;19291
24/10/2011;Banks;403;12310
24/10/2011;Brokers & Dealers;653;6833
24/10/2011;Other;-6;148
24/10/2011;Institutional Investors;-1370;-13583
24/10/2011;Domestic;-1370;-13583
24/10/2011;Nonresident Investors;249;-922
24/10/2011;Nonresident investors - RES.2689;249;-922
24/10/2011;Corporations;130;936
24/10/2011;Individuals;-59;-5722
24/10/2011;Total;0;0
25/10/2011;Financial Institutions;899;20190
25/10/2011;Banks;235;12545
25/10/2011;Brokers & Dealers;670;7503
25/10/2011;Other;-6;142
25/10/2011;Institutional Investors;-1300;-14883
25/10/2011;Domestic;-1300;-14883
25/10/2011;Nonresident Investors;1292;370
25/10/2011;Nonresident investors - RES.2689;1292;370
25/10/2011;Corporations;64;1000
25/10/2011;Individuals;-955;-6677
25/10/2011;Total;0;0
26/10/2011;Financial Institutions;528;20718
26/10/2011;Banks;49;12594
26/10/2011;Brokers & Dealers;485;7988
26/10/2011;Other;-6;136
26/10/2011;Institutional Investors;-1401;-16284
26/10/2011;Domestic;-1401;-16284
26/10/2011;Nonresident Investors;1320;1690
26/10/2011;Nonresident investors - RES.2689;1320;1690
26/10/2011;Corporations;78;1078
26/10/2011;Individuals;-525;-7202
26/10/2011;Total;0;0
27/10/2011;Financial Institutions;219;20937
27/10/2011;Banks;75;12669
27/10/2011;Brokers & Dealers;150;8138
27/10/2011;Other;-6;130
27/10/2011;Institutional Investors;-2690;-18974
27/10/2011;Domestic;-2690;-18974
27/10/2011;Nonresident Investors;1944;3634
27/10/2011;Nonresident investors - RES.2689;1944;3634
27/10/2011;Corporations;249;1327
27/10/2011;Individuals;278;-6924
27/10/2011;Total;0;0
28/10/2011;Financial Institutions;580;21517
28/10/2011;Banks;279;12948
28/10/2011;Brokers & Dealers;307;8445
28/10/2011;Other;-6;124
28/10/2011;Institutional Investors;-2394;-21368
28/10/2011;Domestic;-2394;-21368
28/10/2011;Nonresident Investors;1810;5444
28/10/2011;Nonresident investors - RES.2689;1810;5444
28/10/2011;Corporations;277;1604
28/10/2011;Individuals;-273;-7197
28/10/2011;Total;0;0
31/10/2011;Financial Institutions;163;21680
31/10/2011;Banks;-127;12821
31/10/2011;Brokers & Dealers;296;8741
31/10/2011;Other;-6;118
31/10/2011;Institutional Investors;-2305;-23673
31/10/2011;Domestic;-2305;-23673
31/10/2011;Nonresident Investors;2315;7759
31/10/2011;Nonresident investors - RES.2689;2315;7759
31/10/2011;Corporations;252;1856
31/10/2011;Individuals;-425;-7622
31/10/2011;Total;0;0
01/11/2011;Financial Institutions;-935;20745
01/11/2011;Banks;-646;12175
01/11/2011;Brokers & Dealers;-283;8458
01/11/2011;Other;-6;112
01/11/2011;Institutional Investors;-221;-23894
01/11/2011;Domestic;-221;-23894
01/11/2011;Nonresident Investors;1200;8959
01/11/2011;Nonresident investors - RES.2689;1200;8959
01/11/2011;Corporations;205;2061
01/11/2011;Individuals;-249;-7871
01/11/2011;Total;0;0
03/11/2011;Financial Institutions;-1074;19671
03/11/2011;Banks;-678;11497
03/11/2011;Brokers & Dealers;-390;8068
03/11/2011;Other;-6;106
03/11/2011;Institutional Investors;-1170;-25064
03/11/2011;Domestic;-1170;-25064
03/11/2011;Nonresident Investors;1344;10303
03/11/2011;Nonresident investors - RES.2689;1344;10303
03/11/2011;Corporations;-49;2012
03/11/2011;Individuals;949;-6922
03/11/2011;Total;0;0
04/11/2011;Financial Institutions;-751;18920
04/11/2011;Banks;-579;10918
04/11/2011;Brokers & Dealers;-166;7902
04/11/2011;Other;-6;100
04/11/2011;Institutional Investors;-970;-26034
04/11/2011;Domestic;-970;-26034
04/11/2011;Nonresident Investors;1394;11697
04/11/2011;Nonresident investors - RES.2689;1394;11697
04/11/2011;Corporations;-56;1956
04/11/2011;Individuals;383;-6539
04/11/2011;Total;0;0
07/11/2011;Financial Institutions;-922;17998
07/11/2011;Banks;-672;10246
07/11/2011;Brokers & Dealers;-244;7658
07/11/2011;Other;-6;94
07/11/2011;Institutional Investors;-984;-27018
07/11/2011;Domestic;-984;-27018
07/11/2011;Nonresident Investors;1547;13244
07/11/2011;Nonresident investors - RES.2689;1547;13244
07/11/2011;Corporations;-70;1886
07/11/2011;Individuals;429;-6110
07/11/2011;Total;0;0
08/11/2011;Financial Institutions;-963;17035
08/11/2011;Banks;-724;9522
08/11/2011;Brokers & Dealers;-233;7425
08/11/2011;Other;-6;88
08/11/2011;Institutional Investors;-961;-27979
08/11/2011;Domestic;-961;-27979
08/11/2011;Nonresident Investors;1419;14663
08/11/2011;Nonresident investors - RES.2689;1419;14663
08/11/2011;Corporations;-41;1845
08/11/2011;Individuals;546;-5564
08/11/2011;Total;0;0
09/11/2011;Financial Institutions;-881;16154
09/11/2011;Banks;-734;8788
09/11/2011;Brokers & Dealers;-141;7284
09/11/2011;Other;-6;82
09/11/2011;Institutional Investors;-1252;-29231
09/11/2011;Domestic;-1252;-29231
09/11/2011;Nonresident Investors;2994;17657
09/11/2011;Nonresident investors - RES.2689;2994;17657
09/11/2011;Corporations;-55;1790
09/11/2011;Individuals;-806;-6370
09/11/2011;Total;0;0
10/11/2011;Financial Institutions;-298;15856
10/11/2011;Banks;-437;8351
10/11/2011;Brokers & Dealers;145;7429
10/11/2011;Other;-6;76
10/11/2011;Institutional Investors;-1469;-30700
10/11/2011;Domestic;-1469;-30700
10/11/2011;Nonresident Investors;2677;20334
10/11/2011;Nonresident investors - RES.2689;2677;20334
10/11/2011;Corporations;-228;1562
10/11/2011;Individuals;-682;-7052
10/11/2011;Total;0;0
11/11/2011;Financial Institutions;-422;15434
11/11/2011;Banks;-534;7817
11/11/2011;Brokers & Dealers;112;7541
11/11/2011;Institutional Investors;-1335;-32035
11/11/2011;Domestic;-1335;-32035
11/11/2011;Nonresident Investors;2743;23077
11/11/2011;Nonresident investors - RES.2689;2743;23077
11/11/2011;Corporations;-379;1183
11/11/2011;Individuals;-607;-7659
11/11/2011;Total;0;0
14/11/2011;Financial Institutions;-544;14890
14/11/2011;Banks;-654;7163
14/11/2011;Brokers & Dealers;110;7651
14/11/2011;Institutional Investors;-1173;-33208
14/11/2011;Domestic;-1173;-33208
14/11/2011;Nonresident Investors;2668;25745
14/11/2011;Nonresident investors - RES.2689;2668;25745
14/11/2011;Corporations;-531;652
14/11/2011;Individuals;-420;-8079
14/11/2011;Total;0;0
16/11/2011;Financial Institutions;-616;14274
16/11/2011;Banks;-543;6620
16/11/2011;Brokers & Dealers;-89;7562
16/11/2011;Other;16;92
16/11/2011;Institutional Investors;-1127;-34335
16/11/2011;Domestic;-1127;-34335
16/11/2011;Nonresident Investors;2914;28659
16/11/2011;Nonresident investors - RES.2689;2914;28659
16/11/2011;Corporations;-648;4
16/11/2011;Individuals;-523;-8602
16/11/2011;Total;0;0
17/11/2011;Financial Institutions;-245;14029
17/11/2011;Banks;-295;6325
17/11/2011;Brokers & Dealers;30;7592
17/11/2011;Other;20;112
17/11/2011;Institutional Investors;-1118;-35453
17/11/2011;Domestic;-1118;-35453
17/11/2011;Nonresident Investors;2860;31519
17/11/2011;Nonresident investors - RES.2689;2860;31519
17/11/2011;Corporations;-742;-738
17/11/2011;Individuals;-755;-9357
17/11/2011;Total;0;0
18/11/2011;Financial Institutions;-34;13995
18/11/2011;Banks;-243;6082
18/11/2011;Brokers & Dealers;193;7785
18/11/2011;Other;16;128
18/11/2011;Institutional Investors;-769;-36222
18/11/2011;Domestic;-769;-36222
18/11/2011;Nonresident Investors;2914;34433
18/11/2011;Nonresident investors - RES.2689;2914;34433
18/11/2011;Corporations;-1014;-1752
18/11/2011;Individuals;-1097;-10454
18/11/2011;Total;0;0
21/11/2011;Financial Institutions;71;14066
21/11/2011;Banks;-214;5868
21/11/2011;Brokers & Dealers;269;8054
21/11/2011;Other;16;144
21/11/2011;Institutional Investors;-957;-37179
21/11/2011;Domestic;-957;-37179
21/11/2011;Nonresident Investors;3030;37463
21/11/2011;Nonresident investors - RES.2689;3030;37463
21/11/2011;Corporations;-1161;-2913
21/11/2011;Individuals;-983;-11437
21/11/2011;Total;0;0
22/11/2011;Financial Institutions;-55;14011
22/11/2011;Banks;-248;5620
22/11/2011;Brokers & Dealers;177;8231
22/11/2011;Other;16;160
22/11/2011;Institutional Investors;-1017;-38196
22/11/2011;Domestic;-1017;-38196
22/11/2011;Nonresident Investors;3244;40707
22/11/2011;Nonresident investors - RES.2689;3244;40707
22/11/2011;Corporations;-1286;-4199
22/11/2011;Individuals;-886;-12323
22/11/2011;Total;0;0
23/11/2011;Financial Institutions;-176;13835
23/11/2011;Banks;-269;5351
23/11/2011;Brokers & Dealers;80;8311
23/11/2011;Other;13;173
23/11/2011;Institutional Investors;-1205;-39401
23/11/2011;Domestic;-1205;-39401
23/11/2011;Nonresident Investors;3582;44289
23/11/2011;Nonresident investors - RES.2689;3582;44289
23/11/2011;Corporations;-1466;-5665
23/11/2011;Individuals;-735;-13058
23/11/2011;Total;0;0
24/11/2011;Financial Institutions;-157;13678
24/11/2011;Banks;-250;5101
24/11/2011;Brokers & Dealers;80;8391
24/11/2011;Other;13;186
24/11/2011;Institutional Investors;-1373;-40774
24/11/2011;Domestic;-1373;-40774
24/11/2011;Nonresident Investors;3452;47741
24/11/2011;Nonresident investors - RES.2689;3452;47741
24/11/2011;Corporations;-1551;-7216
24/11/2011;Individuals;-371;-13429
24/11/2011;Total;0;0
25/11/2011;Financial Institutions;-363;13315
25/11/2011;Banks;-424;4677
25/11/2011;Brokers & Dealers;48;8439
25/11/2011;Other;13;199
25/11/2011;Institutional Investors;-1136;-41910
25/11/2011;Domestic;-1136;-41910
25/11/2011;Nonresident Investors;3424;51165
25/11/2011;Nonresident investors - RES.2689;3424;51165
25/11/2011;Corporations;-1614;-8830
25/11/2011;Individuals;-311;-13740
25/11/2011;Total;0;0
28/11/2011;Financial Institutions;-481;12834
28/11/2011;Banks;-584;4093
28/11/2011;Brokers & Dealers;90;8529
28/11/2011;Other;13;212
28/11/2011;Institutional Investors;-1185;-43095
28/11/2011;Domestic;-1185;-43095
28/11/2011;Nonresident Investors;3386;54551
28/11/2011;Nonresident investors - RES.2689;3386;54551
28/11/2011;Corporations;-1604;-10434
28/11/2011;Individuals;-116;-13856
28/11/2011;Total;0;0
29/11/2011;Financial Institutions;-763;12071
29/11/2011;Banks;-776;3317
29/11/2011;Brokers & Dealers;0;8529
29/11/2011;Other;13;225
29/11/2011;Institutional Investors;-1367;-44462
29/11/2011;Domestic;-1367;-44462
29/11/2011;Nonresident Investors;3709;58260
29/11/2011;Nonresident investors - RES.2689;3709;58260
29/11/2011;Corporations;-1640;-12074
29/11/2011;Individuals;61;-13795
29/11/2011;Total;0;0
30/11/2011;Financial Institutions;-773;11298
30/11/2011;Banks;-727;2590
30/11/2011;Brokers & Dealers;-59;8470
30/11/2011;Other;13;238
30/11/2011;Institutional Investors;-1208;-45670
30/11/2011;Domestic;-1208;-45670
30/11/2011;Nonresident Investors;3276;61536
30/11/2011;Nonresident investors - RES.2689;3276;61536
30/11/2011;Corporations;-1614;-13688
30/11/2011;Individuals;319;-13476
30/11/2011;Total;0;0
01/12/2011;Financial Institutions;147;11445
01/12/2011;Banks;65;2655
01/12/2011;Brokers & Dealers;69;8539
01/12/2011;Other;13;251
01/12/2011;Institutional Investors;-211;-45881
01/12/2011;Domestic;-211;-45881
01/12/2011;Nonresident Investors;-227;61309
01/12/2011;Nonresident investors - RES.2689;-227;61309
01/12/2011;Corporations;-221;-13909
01/12/2011;Individuals;512;-12964
01/12/2011;Total;0;0
02/12/2011;Financial Institutions;151;11596
02/12/2011;Banks;-133;2522
02/12/2011;Brokers & Dealers;271;8810
02/12/2011;Other;13;264
02/12/2011;Institutional Investors;-102;-45983
02/12/2011;Domestic;-102;-45983
02/12/2011;Nonresident Investors;-372;60937
02/12/2011;Nonresident investors - RES.2689;-372;60937
02/12/2011;Corporations;-291;-14200
02/12/2011;Individuals;614;-12350
02/12/2011;Total;0;0
05/12/2011;Financial Institutions;314;11910
05/12/2011;Banks;97;2619
05/12/2011;Brokers & Dealers;204;9014
05/12/2011;Other;13;277
05/12/2011;Institutional Investors;-21;-46004
05/12/2011;Domestic;-21;-46004
05/12/2011;Nonresident Investors;-283;60654
05/12/2011;Nonresident investors - RES.2689;-283;60654
05/12/2011;Corporations;-329;-14529
05/12/2011;Individuals;319;-12031
05/12/2011;Total;0;0
06/12/2011;Financial Institutions;1026;12936
06/12/2011;Banks;528;3147
06/12/2011;Brokers & Dealers;485;9499
06/12/2011;Other;13;290
06/12/2011;Institutional Investors;164;-45840
06/12/2011;Domestic;164;-45840
06/12/2011;Nonresident Investors;-251;60403
06/12/2011;Nonresident investors - RES.2689;-251;60403
06/12/2011;Corporations;-442;-14971
06/12/2011;Individuals;-497;-12528
06/12/2011;Total;0;0
07/12/2011;Financial Institutions;1120;14056
07/12/2011;Banks;542;3689
07/12/2011;Brokers & Dealers;565;10064
07/12/2011;Other;13;303
07/12/2011;Institutional Investors;212;-45628
07/12/2011;Domestic;212;-45628
07/12/2011;Nonresident Investors;-502;59901
07/12/2011;Nonresident investors - RES.2689;-502;59901
07/12/2011;Corporations;-381;-15352
07/12/2011;Individuals;-449;-12977
07/12/2011;Total;0;0
08/12/2011;Financial Institutions;1188;15244
08/12/2011;Banks;717;4406
08/12/2011;Brokers & Dealers;458;10522
08/12/2011;Other;13;316
08/12/2011;Institutional Investors;-332;-45960
08/12/2011;Domestic;-332;-45960
08/12/2011;Nonresident Investors;-174;59727
08/12/2011;Nonresident investors - RES.2689;-174;59727
08/12/2011;Corporations;-466;-15818
08/12/2011;Individuals;-216;-13193
08/12/2011;Total;0;0
09/12/2011;Financial Institutions;937;16181
09/12/2011;Banks;663;5069
09/12/2011;Brokers & Dealers;261;10783
09/12/2011;Other;13;329
09/12/2011;Institutional Investors;364;-45596
09/12/2011;Domestic;364;-45596
09/12/2011;Nonresident Investors;-293;59434
09/12/2011;Nonresident investors - RES.2689;-293;59434
09/12/2011;Corporations;-428;-16246
09/12/2011;Individuals;-580;-13773
09/12/2011;Total;0;0
12/12/2011;Financial Institutions;851;17032
12/12/2011;Banks;643;5712
12/12/2011;Brokers & Dealers;195;10978
12/12/2011;Other;13;342
12/12/2011;Institutional Investors;-96;-45692
12/12/2011;Domestic;-96;-45692
12/12/2011;Nonresident Investors;-72;59362
12/12/2011;Nonresident investors - RES.2689;-72;59362
12/12/2011;Corporations;-536;-16782
12/12/2011;Individuals;-147;-13920
12/12/2011;Total;0;0
13/12/2011;Financial Institutions;781;17813
13/12/2011;Banks;677;6389
13/12/2011;Brokers & Dealers;91;11069
13/12/2011;Other;13;355
13/12/2011;Institutional Investors;-508;-46200
13/12/2011;Domestic;-508;-46200
13/12/2011;Nonresident Investors;5;59367
13/12/2011;Nonresident investors - RES.2689;5;59367
13/12/2011;Corporations;-527;-17309
13/12/2011;Individuals;249;-13671
13/12/2011;Total;0;0
14/12/2011;Financial Institutions;762;18575
14/12/2011;Banks;701;7090
14/12/2011;Brokers & Dealers;48;11117
14/12/2011;Other;13;368
14/12/2011;Institutional Investors;-328;-46528
14/12/2011;Domestic;-328;-46528
14/12/2011;Nonresident Investors;-95;59272
14/12/2011;Nonresident investors - RES.2689;-95;59272
14/12/2011;Corporations;-629;-17938
14/12/2011;Individuals;290;-13381
14/12/2011;Total;0;0
15/12/2011;Financial Institutions;1032;19607
15/12/2011;Banks;783;7873
15/12/2011;Brokers & Dealers;236;11353
15/12/2011;Other;13;381
15/12/2011;Institutional Investors;-9;-46537
15/12/2011;Domestic;-9;-46537
15/12/2011;Nonresident Investors;42;59314
15/12/2011;Nonresident investors - RES.2689;42;59314
15/12/2011;Corporations;-648;-18586
15/12/2011;Individuals;-417;-13798
15/12/2011;Total;0;0
16/12/2011;Financial Institutions;861;20468
16/12/2011;Banks;772;8645
16/12/2011;Brokers & Dealers;76;11429
16/12/2011;Other;13;394
16/12/2011;Institutional Investors;56;-46481
16/12/2011;Domestic;56;-46481
16/12/2011;Nonresident Investors;66;59380
16/12/2011;Nonresident investors - RES.2689;66;59380
16/12/2011;Corporations;-656;-19242
16/12/2011;Individuals;-327;-14125
16/12/2011;Total;0;0
19/12/2011;Financial Institutions;1060;21528
19/12/2011;Banks;801;9446
19/12/2011;Brokers & Dealers;246;11675
19/12/2011;Other;13;407
19/12/2011;Institutional Investors;-5;-46486
19/12/2011;Domestic;-5;-46486
19/12/2011;Nonresident Investors;146;59526
19/12/2011;Nonresident investors - RES.2689;146;59526
19/12/2011;Corporations;-651;-19893
19/12/2011;Individuals;-550;-14675
19/12/2011;Total;0;0
20/12/2011;Financial Institutions;1334;22862
20/12/2011;Banks;992;10438
20/12/2011;Brokers & Dealers;329;12004
20/12/2011;Other;13;420
20/12/2011;Institutional Investors;-25;-46511
20/12/2011;Domestic;-25;-46511
20/12/2011;Nonresident Investors;170;59696
20/12/2011;Nonresident investors - RES.2689;170;59696
20/12/2011;Corporations;-613;-20506
20/12/2011;Individuals;-866;-15541
20/12/2011;Total;0;0
21/12/2011;Financial Institutions;903;23765
21/12/2011;Banks;771;11209
21/12/2011;Brokers & Dealers;119;12123
21/12/2011;Other;13;433
21/12/2011;Institutional Investors;-442;-46953
21/12/2011;Domestic;-442;-46953
21/12/2011;Nonresident Investors;290;59986
21/12/2011;Nonresident investors - RES.2689;290;59986
21/12/2011;Corporations;-650;-21156
21/12/2011;Individuals;-101;-15642
21/12/2011;Total;0;0
22/12/2011;Financial Institutions;459;24224
22/12/2011;Banks;659;11868
22/12/2011;Brokers & Dealers;-213;11910
22/12/2011;Other;13;446
22/12/2011;Institutional Investors;-435;-47388
22/12/2011;Domestic;-435;-47388
22/12/2011;Nonresident Investors;312;60298
22/12/2011;Nonresident investors - RES.2689;312;60298
22/12/2011;Corporations;-597;-21753
22/12/2011;Individuals;261;-15381
22/12/2011;Total;0;0
23/12/2011;Financial Institutions;221;24445
23/12/2011;Banks;529;12397
23/12/2011;Brokers & Dealers;-321;11589
23/12/2011;Other;13;459
23/12/2011;Institutional Investors;-697;-48085
23/12/2011;Domestic;-697;-48085
23/12/2011;Nonresident Investors;395;60693
23/12/2011;Nonresident investors - RES.2689;395;60693
23/12/2011;Corporations;-584;-22337
23/12/2011;Individuals;665;-14716
23/12/2011;Total;0;0
26/12/2011;Financial Institutions;223;24668
26/12/2011;Banks;530;12927
26/12/2011;Brokers & Dealers;-320;11269
26/12/2011;Other;13;472
26/12/2011;Institutional Investors;-592;-48677
26/12/2011;Domestic;-592;-48677
26/12/2011;Nonresident Investors;395;61088
26/12/2011;Nonresident investors - RES.2689;395;61088
26/12/2011;Corporations;-570;-22907
26/12/2011;Individuals;544;-14172
26/12/2011;Total;0;0
27/12/2011;Financial Institutions;-30;24638
27/12/2011;Banks;363;13290
27/12/2011;Brokers & Dealers;-406;10863
27/12/2011;Other;13;485
27/12/2011;Institutional Investors;-383;-49060
27/12/2011;Domestic;-383;-49060
27/12/2011;Nonresident Investors;495;61583
27/12/2011;Nonresident investors - RES.2689;495;61583
27/12/2011;Corporations;-625;-23532
27/12/2011;Individuals;543;-13629
27/12/2011;Total;0;0
28/12/2011;Financial Institutions;-88;24550
28/12/2011;Banks;398;13688
28/12/2011;Brokers & Dealers;-488;10375
28/12/2011;Other;2;487
28/12/2011;Institutional Investors;-663;-49723
28/12/2011;Domestic;-663;-49723
28/12/2011;Nonresident Investors;654;62237
28/12/2011;Nonresident investors - RES.2689;654;62237
28/12/2011;Corporations;-822;-24354
28/12/2011;Individuals;919;-12710
28/12/2011;Total;0;0
29/12/2011;Financial Institutions;55;24605
29/12/2011;Banks;460;14148
29/12/2011;Brokers & Dealers;-417;9958
29/12/2011;Other;12;499
29/12/2011;Institutional Investors;-775;-50498
29/12/2011;Domestic;-775;-50498
29/12/2011;Nonresident Investors;605;62842
29/12/2011;Nonresident investors - RES.2689;605;62842
29/12/2011;Corporations;-792;-25146
29/12/2011;Individuals;907;-11803
29/12/2011;Total;0;0
02/01/2012;Financial Institutions;-14;24591
02/01/2012;Banks;-51;14097
02/01/2012;Brokers & Dealers;25;9983
02/01/2012;Other;12;511
02/01/2012;Institutional Investors;126;-50372
02/01/2012;Domestic;126;-50372
02/01/2012;Nonresident Investors;-55;62787
02/01/2012;Nonresident investors - RES.2689;-55;62787
02/01/2012;Corporations;-34;-25180
02/01/2012;Individuals;-23;-11826
02/01/2012;Total;0;0
03/01/2012;Financial Institutions;130;24721
03/01/2012;Banks;77;14174
